の,助詞-連体化,助詞,連体化,,
発言,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
説得力,名詞-固有名詞-一般,名詞,固有名詞,一般,
ある,動詞-自立,動詞,自立,,
ナシ,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
わかる,動詞-自立,動詞,自立,,
けど,助詞-接続助詞,助詞,接続助詞,,
。,記号-句点,記号,句点,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
おまゆう,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
論点,名詞-一般,名詞,一般,,
ずれ,名詞-一般,名詞,一般,,
。,記号-句点,記号,句点,,
大衆,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
前,名詞-副詞可能,名詞,副詞可能,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
出て,名詞-一般,名詞,一般,,
ナンボ,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
芸能人,名詞-一般,名詞,一般,,
と,助詞-並立助詞,助詞,並立助詞,,
一般人,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
、,記号-読点,記号,読点,,
素性,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
曝す,動詞-自立,動詞,自立,,
リスク,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
全然,副詞-助詞類接続,副詞,助詞類接続,,
違う,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
なん,名詞-代名詞-一般,名詞,代名詞,一般,
なら,助動詞,助動詞,,,
芸能人,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
とっ,動詞-自立,動詞,自立,,
ちゃ,助詞-接続助詞,助詞,接続助詞,,
飯,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
タネ,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
し,助詞-接続助詞,助詞,接続助詞,,
。,記号-句点,記号,句点,,
同じ,連体詞,連体詞,,,
条件,名詞-一般,名詞,一般,,
どころか,助詞-接続助詞,助詞,接続助詞,,
自分,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
土俵,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
相手,名詞-一般,名詞,一般,,
しよう,名詞-一般,名詞,一般,,
と,助詞-格助詞-一般,助詞,格助詞,一般,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
の,助詞-連体化,助詞,連体化,,
エゲツ,名詞-一般,名詞,一般,,
ない,形容詞-自立,形容詞,自立,,
わ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
誹謗中傷,名詞-固有名詞-一般,名詞,固有名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
論外,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
名前,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
売れ,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
発信,名詞-サ変接続,名詞,サ変接続,,
すりゃ,動詞-自立,動詞,自立,,
プラス,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
マイナス,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
反応,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ある,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
当たり前,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
マイナス,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
嫌,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
なけりゃ,助動詞,助動詞,,,
いい,形容詞-自立,形容詞,自立,,
。,記号-句点,記号,句点,,
せい,名詞-副詞可能,名詞,副詞可能,,
じさ,名詞-一般,名詞,一般,,
ん,名詞-非自立-一般,名詞,非自立,一般,
も,助詞-係助詞,助詞,係助詞,,
片方,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
コメント,名詞-サ変接続,名詞,サ変接続,,
や,助詞-並立助詞,助詞,並立助詞,,
意見,名詞-サ変接続,名詞,サ変接続,,
だけ,助詞-副助詞,助詞,副助詞,,
しか,助詞-係助詞,助詞,係助詞,,
見,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
ないん,名詞-一般,名詞,一般,,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
これ,名詞-代名詞-一般,名詞,代名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
、,記号-読点,記号,読点,,
差別,名詞-サ変接続,名詞,サ変接続,,
じゃ,助詞-副助詞,助詞,副助詞,,
なく,助動詞,助動詞,,,
区別,名詞-サ変接続,名詞,サ変接続,,
でしょ,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
日頃,名詞-一般,名詞,一般,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
じゃ,助詞-副助詞,助詞,副助詞,,
なく,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
卒業式,名詞-固有名詞-一般,名詞,固有名詞,一般,
当日,名詞-副詞可能,名詞,副詞可能,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
コーンロウ,名詞-固有名詞-一般,名詞,固有名詞,一般,
とか,助詞-並立助詞,助詞,並立助詞,,
、,記号-読点,記号,読点,,
、,記号-読点,記号,読点,,
、,記号-読点,記号,読点,,
。,記号-句点,記号,句点,,
ただただ,副詞-一般,副詞,一般,,
、,記号-読点,記号,読点,,
目立ち,動詞-自立,動詞,自立,,
たい,助動詞,助動詞,,,
だけ,助詞-副助詞,助詞,副助詞,,
じゃん,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
なら,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
せい,名詞-副詞可能,名詞,副詞可能,,
じさ,名詞-一般,名詞,一般,,
ん,助詞-格助詞-一般,助詞,格助詞,一般,
真面目,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
ドキュメンタリー,名詞-一般,名詞,一般,,
番組,名詞-一般,名詞,一般,,
とか,助詞-並立助詞,助詞,並立助詞,,
警察,名詞-一般,名詞,一般,,
2,名詞-数,名詞,数,,
4,名詞-数,名詞,数,,
時,名詞-接尾-助数詞,名詞,接尾,助数詞,
みたい,名詞-非自立-形容動詞語幹,名詞,非自立,形容動詞語幹,
な,助動詞,助動詞,,,
番組,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
収録,名詞-サ変接続,名詞,サ変接続,,
日,名詞-接尾-一般,名詞,接尾,一般,
当日,名詞-副詞可能,名詞,副詞可能,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
スタジオ,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
、,記号-読点,記号,読点,,
ちょんまげ,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
言っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
み,動詞-非自立,動詞,非自立,,
たら,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
やっぱり,副詞-一般,副詞,一般,,
スタッフ,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
止め,動詞-自立,動詞,自立,,
られる,動詞-接尾,動詞,接尾,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思う,動詞-自立,動詞,自立,,
けど,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
やっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
そんな,連体詞,連体詞,,,
感じ,名詞-一般,名詞,一般,,
。,記号-句点,記号,句点,,
匿名,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
批判,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
が,助詞-接続助詞,助詞,接続助詞,,
直接,名詞-副詞可能,名詞,副詞可能,,
話し合い,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
嫌,名詞-形容動詞語幹,名詞,形容動詞語幹,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
、,記号-読点,記号,読点,,
ネット,名詞-一般,名詞,一般,,
内,名詞-接尾-一般,名詞,接尾,一般,
だけ,助詞-副助詞,助詞,副助詞,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
強い,形容詞-自立,形容詞,自立,,
タイプ,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
インスタ,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
Twitter,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
ヤフコメ,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
沢山,副詞-一般,副詞,一般,,
い,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
安全地帯,名詞-固有名詞-一般,名詞,固有名詞,一般,
から,助詞-格助詞-一般,助詞,格助詞,一般,
揚げ足取り,名詞-固有名詞-一般,名詞,固有名詞,一般,
や,助詞-並立助詞,助詞,並立助詞,,
正論,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
相手,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
叩く,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
大好き,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
直接,名詞-副詞可能,名詞,副詞可能,,
相手,名詞-一般,名詞,一般,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
話し,動詞-自立,動詞,自立,,
たり,助詞-並立助詞,助詞,並立助詞,,
自分,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
明かす,動詞-自立,動詞,自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
びびっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
出来,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
発言,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
責任,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
伴う,動詞-自立,動詞,自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
と,助詞-格助詞-一般,助詞,格助詞,一般,
その,連体詞,連体詞,,,
意見,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
的,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
得,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
どう,副詞-助詞類接続,副詞,助詞類接続,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
は,助詞-係助詞,助詞,係助詞,,
関係,名詞-サ変接続,名詞,サ変接続,,
ない,形容詞-自立,形容詞,自立,,
し,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
仕事,名詞-サ変接続,名詞,サ変接続,,
も,助詞-係助詞,助詞,係助詞,,
兼ね,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
実名,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
SNS,名詞-固有名詞-一般,名詞,固有名詞,一般,
やる,動詞-自立,動詞,自立,,
有名人,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
説得,名詞-サ変接続,名詞,サ変接続,,
力どう,名詞-一般,名詞,一般,,
こう,副詞-助詞類接続,副詞,助詞類接続,,
言わ,動詞-自立,動詞,自立,,
れる,動詞-接尾,動詞,接尾,,
筋合い,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
ない,形容詞-自立,形容詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思う,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
タレント,名詞-一般,名詞,一般,,
と,助詞-格助詞-一般,助詞,格助詞,一般,
違っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
メリット,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
ない,形容詞-自立,形容詞,自立,,
じゃん,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
せい,動詞-自立,動詞,自立,,
じ,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
自分,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
名,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
無き,形容詞-自立,形容詞,自立,,
真面目,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
公立学校,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
一,名詞-数,名詞,数,,
教師,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
インスタ,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
攻撃,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
やろ,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
そこ,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
ルール,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
守っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
何が悪い,名詞-固有名詞-一般,名詞,固有名詞,一般,
？,記号-一般,記号,一般,,
匿名,名詞-一般,名詞,一般,,
じゃ,助詞-副助詞,助詞,副助詞,,
なきゃ,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
仕事,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
真っ当,名詞-形容動詞語幹,名詞,形容動詞語幹,,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
真面目,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
個人,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
攻撃,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いい,形容詞-非自立,形容詞,非自立,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
本人,名詞-一般,名詞,一般,,
同士,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
話,名詞-サ変接続,名詞,サ変接続,,
聞い,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
違う,動詞-自立,動詞,自立,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
学校,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
会社,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
家族,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
友達,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
ダメ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
そんな,連体詞,連体詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
当たり前,名詞-形容動詞語幹,名詞,形容動詞語幹,,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
です,助動詞,助動詞,,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
？,記号-一般,記号,一般,,
嫌,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
もっと,副詞-一般,副詞,一般,,
大きな,連体詞,連体詞,,,
フィールド,名詞-一般,名詞,一般,,
行き,動詞-自立,動詞,自立,,
ましょ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
！,記号-一般,記号,一般,,
世間,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
向け,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
自分,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
考え,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
に対する,助詞-格助詞-連語,助詞,格助詞,連語,
反応,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ある,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
仕方,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
反論,名詞-サ変接続,名詞,サ変接続,,
さ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
て,助詞-接続助詞,助詞,接続助詞,,
腹立つ,動詞-自立,動詞,自立,,
なら,助動詞,助動詞,,,
世間,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
向け,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
なけれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
いい,形容詞-非自立,形容詞,非自立,,
のに,助詞-接続助詞,助詞,接続助詞,,
自分,名詞-一般,名詞,一般,,
達,名詞-接尾-一般,名詞,接尾,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
反論,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
無い,形容詞-自立,形容詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
な,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
芸能人,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
言っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
良い,形容詞-自立,形容詞,自立,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
反論,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
方々,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
何故,副詞-助詞類接続,副詞,助詞類接続,,
反論,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
かも,助詞-副助詞,助詞,副助詞,,
考え,動詞-自立,動詞,自立,,
られ,動詞-接尾,動詞,接尾,,
無い,助動詞,助動詞,,,
なら,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
SNS,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
なけれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
良い,形容詞-自立,形容詞,自立,,
だけ,助詞-副助詞,助詞,副助詞,,
。,記号-句点,記号,句点,,
よっぽど,副詞-一般,副詞,一般,,
隔離,名詞-サ変接続,名詞,サ変接続,,
さ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
た,助動詞,助動詞,,,
生徒,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
普段,名詞-副詞可能,名詞,副詞可能,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
素行,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
わるかっ,形容詞-自立,形容詞,自立,,
た,助動詞,助動詞,,,
なら,助動詞,助動詞,,,
この,連体詞,連体詞,,,
措置,名詞-サ変接続,名詞,サ変接続,,
は,助詞-係助詞,助詞,係助詞,,
理解,名詞-サ変接続,名詞,サ変接続,,
できる,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
その,連体詞,連体詞,,,
中,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
で,助詞-格助詞-一般,助詞,格助詞,一般,
この,連体詞,連体詞,,,
山梨,名詞-固有名詞-地域-一般,名詞,固有名詞,地域,一般
の,助詞-連体化,助詞,連体化,,
景色,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
楽しめる,動詞-自立,動詞,自立,,
なら,助動詞,助動詞,,,
くれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
いい,形容詞-非自立,形容詞,非自立,,
。,記号-句点,記号,句点,,
状況,名詞-一般,名詞,一般,,
次第,名詞-副詞可能,名詞,副詞可能,,
だろ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
多面,名詞-一般,名詞,一般,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
物事,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
見方,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
でき,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
「,記号-括弧開,記号,括弧開,,
コイツ,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
匿名,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
卑怯,名詞-形容動詞語幹,名詞,形容動詞語幹,,
」,記号-括弧閉,記号,括弧閉,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
決めつけ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
しまっ,動詞-非自立,動詞,非自立,,
たら,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
もう,副詞-一般,副詞,一般,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
以上,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
議論,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
なら,動詞-非自立,動詞,非自立,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
現に,副詞-一般,副詞,一般,,
本題,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
置き去り,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
。,記号-句点,記号,句点,,
仮に,副詞-一般,副詞,一般,,
顔,名詞-一般,名詞,一般,,
と,助詞-並立助詞,助詞,並立助詞,,
名前,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
出し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
ところ,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
で,助詞-格助詞-一般,助詞,格助詞,一般,
「,記号-括弧開,記号,括弧開,,
お前,名詞-代名詞-一般,名詞,代名詞,一般,
勇気,名詞-一般,名詞,一般,,
ある,動詞-自立,動詞,自立,,
やん,助動詞,助動詞,,,
」,記号-括弧閉,記号,括弧閉,,
みたい,名詞-非自立-形容動詞語幹,名詞,非自立,形容動詞語幹,
な,助動詞,助動詞,,,
見当,名詞-サ変接続,名詞,サ変接続,,
違い,名詞-接尾-一般,名詞,接尾,一般,
の,助詞-連体化,助詞,連体化,,
結論,名詞-サ変接続,名詞,サ変接続,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
終わり,動詞-自立,動詞,自立,,
そう,名詞-接尾-助動詞語幹,名詞,接尾,助動詞語幹,
。,記号-句点,記号,句点,,
自分,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
有名人,名詞-一般,名詞,一般,,
で,助動詞,助動詞,,,
あり,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
その,連体詞,連体詞,,,
分,接頭詞-名詞接続,接頭詞,名詞接続,,
見,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
くれる,動詞-非自立,動詞,非自立,,
人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
