id1,id2,comment1,comment2,similarity
846,894,子供 も いる のに 最低 だ ね 。 ,子供 も かわいそう だ 。 ,0.250490055
343,729,残さ れ た お子さん が 心配 です 。 ,残さ れ た 子供 が 可哀そう 過ぎる 。 ,0.250433552
999,1002,『 ザ 仰天 ニュース 』 の 、 格好 の 餌食 に なる 事件 だ な ,ショッキング な ニュース です ね ,0.250423759
137,855,そいつ も 退職 し まし た が 今 は どう し て いる の だろ う か 。 ,奥さん 、 子供 の 出産 を 機 に 退職 し た の か 。 ,0.250415145
964,989,超 エリート コース ,スーパー エリート が 何 学ん で き た ん だ ！ ,0.250385322
198,569,私 も 製薬 会社 で 研究 者 を し て いる が 、 正直 なぜ メタノール ？ と は 思っ た 。 ,製薬 会社 の 人間 が わざわざ メタノール なんて 使用 する の だろ う か 。 ,0.250326255
799,876,本当 、 内情 わかん ない もん だ ね 、 、 殺さ なく て よい だろ う 、 、 息子 いる ん だ よ ,輝かしい 学歴 、 頭 も よい の だろ う 。 ,0.250313159
535,638,子供 さん の こと を 思う と 、 自殺 か 何 か で あっ て ほしい 。 ,政府 は 一 回 考え て ほしい ,0.250223043
8,681,ちょっと 不自然 な 気 も し ます 。 ,しかし 、 リーマン に し て は ちょっと 身だしなみ が アカ ン な 。 ,0.250198213
198,660,私 も 製薬 会社 で 研究 者 を し て いる が 、 正直 なぜ メタノール ？ と は 思っ た 。 ,旦那 さん は 、 薬学 知識 が あり 、 薬品 会社 の 研究 室 に お 勤め 、 メタノール を 使用 し て いる 。 ,0.25019108
871,1004,刺激 すご そう だ けど … … 不可解 な 事件 だ なぁ 。 ,ドラマ で あり そう な 事件 だ な ,0.250099473
579,830,何 か あっ た の か な 。 ,山上 と 同じく 背景 に 何 か 理由 が あっ て の 殺害 かも しれ ない よ 。 ,0.250098148
830,900,山上 と 同じく 背景 に 何 か 理由 が あっ て の 殺害 かも しれ ない よ 。 ,あっ た ん だ 。 。 。 ,0.250098148
260,935,何 が あっ た の か わから ない けど 、 博士 号 まで 取得 し た 人 だ から 、 エリート だ よ ね ？ ,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,0.250049098
762,817,鬱 か 何 かしら 精神 異常 者 が 考え た 案 なら 納得 し ます が … ,コンプレックス とか あっ た の かしら … ,0.250035721
291,672,夫婦 の こと は 夫婦 に しか わから ない けれど 、 お子さん は ショック だろ う な … ,夫婦 とも 学歴 すごい な 。 何 が 原因 か わから ん が 幸せ って どこ に ある ん だろ う ね 。 ,0.249953287
287,358,これ は 実録 2 時間 ドラマ に し て 欲しい とこ だ な ,ドラマ みたい な 話 ,0.249924341
362,542,学歴 とか 関係 ない の よ 。 ,夫婦 関係 が 破綻 なんて 、 あちこち ある し 。 ,0.249901697
139,895,よほど の 証拠 が ない と 逮捕 でき ない と 思う けど 、 決定的 な 逮捕 の 決め手 は なん だっ た ん だろ う お母さん は 亡くなっ て お父さん は 逮捕 とか 、 お子さん が かわいそう で なら ない ,さすが に 誤認 逮捕 じゃ ない か ？ ,0.249896303
388,778,子供 だって 「 自分 の 父 が 、 自分 の 母 を 殺し た 」 と 云う 事実 を 理解 する 年頃 に なる と 、 どんな 思い が する か 想像 も でき なかっ た の でしょ う か 。 ,仕事 柄 自分 が 疑わ れる よう な こと する か な ？ ,0.24973449
261,335,動機 は 何 だろ う ？ ,何 が 有っ た ん だろ う 。 ,0.249720807
335,975,何 が 有っ た ん だろ う 。 ,動機 は 何 だろ ？ ,0.249720807
137,338,そいつ も 退職 し まし た が 今 は どう し て いる の だろ う か 。 ,子供 は どう なる 。 ,0.249686778
691,740,何で こんな 考え に なる の か 不思議 。 ,いつも 思う けど 何で 殺す ん だろ う 。 ,0.249663955
175,979,良い 親族 に 保護 さ れ て いる と いい です が … ,髪型 と いい 面 つき と いい 。 ,0.249607682
312,321,お子さん が かわいそう で しかた ない 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.249525747
194,601,人 の メタノール の 致死 量 は 30 ～ 100 ml だ そう で 、 この 量 の メタノール を 持ち出す の は 難しく ない だろ う けど 、 これ を 飲ま せる の って 相当 難しく ない ？ ,メタノール か 。 ,0.249509853
139,406,よほど の 証拠 が ない と 逮捕 でき ない と 思う けど 、 決定的 な 逮捕 の 決め手 は なん だっ た ん だろ う お母さん は 亡くなっ て お父さん は 逮捕 とか 、 お子さん が かわいそう で なら ない ,記事 に は 出せ ない よう な 証拠 が あっ て から の 逮捕 な ん だ と 信じ たい 。 ,0.249481436
311,346,おいおい 、 お子さん いる の か … 。 ,お子さん が 本当に 心配 ,0.249365912
35,190,のん 兵衛 の 男 は メタノール 中毒 で 失明 する 事故 が 多い けど 、 女性 で は 確か に 珍しい でしょ う ね 。 ,メタノール は どこ でも 手 に 入る し 、 致死 量 も 確か 結構 多い 。 ,0.249362208
309,355,さすが に これ は 会社 も 気の毒 いくら 社員 の 起こし た 事 と は いえ ちょっと … ,お子さん が 気の毒 だ 。 ,0.249351284
474,526,息子 さん も 調べ られ た 上 で 旦那 が 逮捕 さ れ た の か な … ,子供 に対する 世間 の 目 は 研究 者 の 息子 から 殺人 犯 の 息子 に なる 。 ,0.249301352
624,986,間違い で 奥さん が 自分 で メタノール を 口 に する こと が ある だろ う か 。 ,自分 が 飲め ば 。 ,0.249282299
688,727,薬物 の プロ が メタノール を 使う ？ ,院 まで 出 てる 製薬 の プロ が こんな メタノール とかいう 陳腐 な 事件 起こす か … ？ ,0.24922865
309,653,さすが に これ は 会社 も 気の毒 いくら 社員 の 起こし た 事 と は いえ ちょっと … ,さすが に 、 それ は 無い か … … … 。 ,0.249226349
228,487,今後 入手 ルート など 明らか に なっ た とき に 、 たとえ 会社 は 関係 ない と 判明 し て も 、 なんとなく イメージ は 落ち ます ね 。 ,今後 、 裁判 で 真相 が 明らか に さ れる だろ う ！ ,0.24919975
120,446,松本 サリン の 時 も 、 同じ よう に 犯人 扱い さ れ た 方 が い た よ ね 。 ,犯人 は この 人 な の か ？ ,0.249182789
284,601,研究 員 だ として も メタノール なんて 古典 的 な 方法 を 使う の か ね ？ ,メタノール か 。 ,0.249168497
946,1017,不倫 でも し て たん じゃ ない ？ ,顔 が もう 普通 じゃ ない ,0.249157536
972,1029,殺害 だ と し たら 、 薬品 の プロ と は 思え ない 手口 だ けど 、 、 、 ,メタノール で 殺害 ？ ,0.249135244
702,756,誰 も 聞い た こと や 飲ん だ こと が ない 薬 が 使わ れ た か と 思っ たら 、 メタノール ？ ,もしも 、 妻 が 、 夫 に 罪 を 着せる ため に 、 敢えて 、 メタノール を 飲ん だ と し たら ？ ,0.249082169
225,857,子供 が かわいそう だ 。 ,子供 も いる のに この 男 は 何 やっ て ん の ？ ,0.248971865
348,857,子供 が かわいそう だ 。 ,子供 も いる のに この 男 は 何 やっ て ん の ？ ,0.248971865
857,894,子供 も いる のに この 男 は 何 やっ て ん の ？ ,子供 も かわいそう だ 。 ,0.248971865
89,214,仕事 熱心 な 人 は 私生活 に 問題 あっ たり 、 内心 的 に なる こと も ある から ね 。 ,同 業種 として 化学 薬品 で こういう こと さ れる と さ 、 無駄 に 管理 が 厳しく なっ たり 余計 な 仕事 が 増え たり する から 勘弁 し て もらい たい わ 。 ,0.248966617
93,574,第 一 三共 の 新薬 開発 研究 者 なら この よう に わかり やすい 、 見つかり やすい 試薬 は 使う 訳 が ない 。 ,新薬 開発 を 担当 し て い ながら メタノール 。 ,0.248965856
18,952,衝撃 的 な 事件 だ けど 、 これ 、 防ぎ よう が ない よ な 。 ,２ 時間 ドラマ の よう な 事件 ,0.248839156
481,820,クスリ の 専門 家 が メタノール で 妻 を 殺害 する か ？ ,薬品 の 専門 家 が メタノール なんて 一般 的 な 薬品 で 病死 を 偽装 する もん だろ う か ？ ,0.248759505
605,951,研究 者 で 頭 も 良い 旦那 さん だ か も し 犯人 なら ,息子 さん かわいそう だ わ 。 ,0.24866953
327,817,何 が あっ た の でしょ う か ,コンプレックス とか あっ た の かしら … ,0.248608012
188,548,心 の ケア が 心配 だ 。 ,残さ れ た まだ 幼い 子供 の 行く末 が 心配 だ 。 ,0.248534273
450,497,側 から 見れ ば 裕福 で 幸せ 一 杯 の 家族 に 映り ます が 、 何 が 妻 を 殺害 する 動機 だっ た の か 、 事件 の 究明 を 待ち たい と 思い ます 。 ,何 に せよ 詳細 と 結果 気 に なり ます ので 続報 待ち ます 。 ,0.248502231
862,874,普通 に 別居 とか 離婚 とか じゃ 済まなかっ た の か ？ ,嫌 なら 離婚 。 ,0.248493822
822,919,犯人 扱い は まだ 早い よう な 。 ,人殺し 扱い は ひど すぎる 。 ,0.24848953
114,601,何で 薬品 に 詳しい 人 が メタノール なんて 使っ た ん だろ う 。 。 。 ,メタノール か 。 ,0.248485895
35,610,のん 兵衛 の 男 は メタノール 中毒 で 失明 する 事故 が 多い けど 、 女性 で は 確か に 珍しい でしょ う ね 。 ,メタノール 中毒 って 、 アルコール 中毒 と 同様 に 遅効 性 の 中毒 だ から 、 家 の 中 で 摂取 し た と は 限ら ない 。 ,0.248479173
270,685,冤罪 の 感 あり 。 ,頭 の 良い 人 が やる に は やり方 が 短絡 的 過ぎる から 冤罪 かも と 思っ た 。 ,0.248475223
251,926,薬品 の 入手 ルート を 突き止め ない と ね 。 ,入手 先 も すぐ わかる だろ う 。 ,0.248464152
690,874,離婚 し て 別居 すれ ば 他人 と なっ て 晴れ晴れ と なる ん だ から ね 。 ,嫌 なら 離婚 。 ,0.248456545
793,1000,毒 母 は 見 てる だけ 。 ,不謹慎 だけ と 刑事 物 の ドラマ みたい … 。 ,0.248440969
815,1028,もったいない です ね 。 ,サイコパス です ね ,0.248417718
646,679,なん だ 、 その 髪 は ? ,一月 に 死亡 し て 今頃 逮捕 に なっ た 理由 は なん な ん だろ う ？ ,0.248404864
69,71,と 言う より 、 半径 1 メートル で 世界 が 閉じ て しまっ て いる 人間 な の だろ う と 思え ます 。 ,残念 ながら 、 半径 1 メートル の 外 に 、 犯行 を 立証 できる 証拠 は 揃っ て い まし た よ 。 ,0.248305389
895,1017,さすが に 誤認 逮捕 じゃ ない か ？ ,顔 が もう 普通 じゃ ない ,0.248293096
263,486,これ は 起訴 する の 難しい の で は ? ,警察 は それなり の 理由 が あっ て 、 逮捕 、 起訴 に 持っ て いく の か ？ ,0.248231893
298,847,こんなにも 優秀 な 夫婦 な のに 何 が あっ た ん だろ う ？ ,高学歴 の 夫婦 は 「 知識 」 は あっ て も 「 知恵 」 は ない ん だ ね 。 ,0.248230839
6,682,薬学 の 知識 が ある 人 が 殺人 を 考える の なら 、 当然 証拠 の 残ら ない 方法 を 考える でしょ う 。 ,自 死 で は ない 証拠 が 出 た の だろ う か 。 ,0.248208688
51,875,でも すぐ わかる から 逮捕 と なる 。 ,余計 な こと する から 逮捕 さ れる 。 ,0.248203373
476,820,薬品 会社 に 勤める 旦那 が 薬品 で 妻 を 殺し たら 、 すぐ に 疑わ れる と 思い ます 。 ,薬品 の 専門 家 が メタノール なんて 一般 的 な 薬品 で 病死 を 偽装 する もん だろ う か ？ ,0.248191995
658,910,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,なんだか 科捜研 の ドラマ に あり そう な 事件 。 ,0.24812189
29,32,第 一 三共 と 言え ば 歴史 も 古く 日本 で は トップクラス の 医薬品 メーカー 。 ,製薬 メーカー は 特に 一般 会社 以上 に 生命 に対する コンプライアンス が 必要 で か って 医薬品 メーカー に 勤務 し て い た 者 として 理解 に 苦しむ 事件 だ 。 ,0.248106852
299,949,勿体ない なぁ ,何 が あっ た か わから ない けど バカ だ なぁ 。 ,0.248067472
730,888,もし 、 殺人 だっ たら 犯人 は 短絡 的 。 ,犯人 は 旦那 だ ！ ,0.248063716
261,397,動機 は 何 だろ う ？ ,殺人 以外 に 放火 も 二 回 実行 し て いる （ 動機 は 「 焼死体 が 見 たかっ た 」 ） 。 ,0.24805481
397,975,殺人 以外 に 放火 も 二 回 実行 し て いる （ 動機 は 「 焼死体 が 見 たかっ た 」 ） 。 ,動機 は 何 だろ ？ ,0.24805481
467,584,そこ まで 考え られ ない の なら 、 子ども を 持た なけれ ば いい 。 ,そこ じゃ ない だろ ！ と いわ れる と 思い ます が 、 奥様 は 京都大 学 の 大学院 まで で て 、 3 年 で 仕事 を 辞め られ た の です ね 。 ,0.248019836
233,734,知ら ない 人 が 多い 中 メタノール の 特性 を 公表 し た こと によって 殺人 や 傷害 が 増え ない こと を 祈り ます 。 ,夫婦 間 の こと は 、 他人 が 言う こと で は ない 。 ,0.247862537
621,655,適当 な こと を 書か ない で ください 。 ,少し 適当 な ぐらい が 丁度 いい 。 ,0.24786212
265,555,子供 の 事 を 考えれ ば 、 あり え ない だろ う 。 ,そこで 、 子供 が 母親 の 方 に いく の が 嫌 で 殺害 し た … なんて 事 も あり うる けど 残さ れ た 子供 が 本当に 可愛 そう 。 ,0.247842346
597,624,何 か の 間違い で あっ て ほしい 、 そう 思う の は 私 だけ か な 。 ,間違い で 奥さん が 自分 で メタノール を 口 に する こと が ある だろ う か 。 ,0.247834548
234,577,メタノール って 、 いわゆる メチルアルコール でしょ ？ ,メチルアルコール 等 血 中 濃度 で 一 発 だし 。 ,0.247832366
2,1020,何故 この 様 な 事 を し た の か 当人 しか わから ない が 、 母親 を 失い 父親 は 逮捕 さ れ 残さ れ た 子供 が 哀れ だ 。 ,残さ れ た 子供 が 不憫 ,0.247817001
314,820,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,薬品 の 専門 家 が メタノール なんて 一般 的 な 薬品 で 病死 を 偽装 する もん だろ う か ？ ,0.247749193
140,265,会社 に も メタノール が あり ます 。 ,子供 の 事 を 考えれ ば 、 あり え ない だろ う 。 ,0.247729484
259,838,なんか 、 コナン の 事件 とか に 出 て き そう な 事件 。 ,もっと 知ら ない 薬品 とか 手 に 入ら ない 薬 とか あり そう だ けど 。 ,0.24765617
265,668,子供 の 事 を 考えれ ば 、 あり え ない だろ う 。 ,子供 どう なっ ちゃう ん だろ 。 。 ,0.247535289
235,434,メチルアルコール の 致死 量っ て 凄い 量 じゃ ない の ？ ,メタノール って 失明 する だけ じゃ なく 、 少量 で 致死 率 が 高い ん です ね 。 ,0.247443941
571,790,製薬 会社 なら タヒチ など に 生える 藻 から 採る マイトトキシン とか 、 南米 とか の ヤドクガエル から バトラコトキシン を 使え ば 極 微量 で も 一瞬 で 殺せる 。 ,「 俺 は 猫 を 殺せる 。 ,0.247435402
699,925,どんなに 頭 が よかろ う が ， こいつ は アホ 確定 。 ,メタノール 飲ま せ たら バレる の アホ で も わかる よ な 。 ,0.24738163
973,979,単に 別れれ ば いい のに 、 殺さ なく て も ・ ・ ・ ,髪型 と いい 面 つき と いい 。 ,0.247381519
354,598,何 が あっ た ん だろ う か ？ ,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,0.24730888
598,936,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,何 か あっ た ん だろ う ね ,0.24730888
301,970,よく わかり ませ ん けど 。 ,息子 さん が かわいそう で なり ませ ん 。 ,0.247290317
18,705,衝撃 的 な 事件 だ けど 、 これ 、 防ぎ よう が ない よ な 。 ,何 じゃ これ ！ ,0.247267753
338,631,子供 は どう なる 。 ,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,0.2472536
338,673,子供 は どう なる 。 ,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,0.2472536
338,349,子供 は どう なる 。 ,子供 が 不憫 で なら ない ・ ・ ・ 。 ,0.247200445
338,350,子供 は どう なる 。 ,子供 が 不憫 で なら ない ,0.247200445
202,688,創 薬 の 知識 が 持つ ほど の 人 が メタノール 使う なんて 信じ られ ない 。 ,薬物 の プロ が メタノール を 使う ？ ,0.247076391
547,940,事実 が 早く 明るみ に なる と いい です ね 。 ,事実 なら 恐ろしい 。 ,0.247055871
629,859,人 を 殺す こと が 出来る もの なんて 、 そこら 中 に ある から 対策 なんて 不可能 でしょ う 。 ,奥さん を 殺す なんて 鬼畜 以外 の 何者 で も ない 。 ,0.246963855
338,971,子供 は どう なる 。 ,子供 も 危なかっ た ね 。 ,0.246892809
140,569,会社 に も メタノール が あり ます 。 ,製薬 会社 の 人間 が わざわざ メタノール なんて 使用 する の だろ う か 。 ,0.246664879
450,581,側 から 見れ ば 裕福 で 幸せ 一 杯 の 家族 に 映り ます が 、 何 が 妻 を 殺害 する 動機 だっ た の か 、 事件 の 究明 を 待ち たい と 思い ます 。 ,側 から 見 たら 、 幸せ そう だ が 。 ,0.246601001
280,605,息子 さん が 心配 。 ,研究 者 で 頭 も 良い 旦那 さん だ か も し 犯人 なら ,0.246555996
775,946,不倫 か 不仲 か 借金 か 。 ,不倫 でも し て たん じゃ ない ？ ,0.246527039
550,987,専門 知識 から の 殺人 だ と 、 見過ごさ れ て いる 件 も ある の だろ う な 。 ,第 一 三共 から も 殺人 者 か ひどい 会社 だ ね ,0.24650531
837,916,夫婦 仲 悪かっ た ？ ,夫婦 で 高学歴 だ と 難しい の か ね 。 ,0.246497385
138,371,別 の 記事 で み た けど 、 夫 は 否定 し てる ん です ね ,記事 の 書き方 が 下手くそ ,0.246484146
139,312,よほど の 証拠 が ない と 逮捕 でき ない と 思う けど 、 決定的 な 逮捕 の 決め手 は なん だっ た ん だろ う お母さん は 亡くなっ て お父さん は 逮捕 とか 、 お子さん が かわいそう で なら ない ,お子さん が かわいそう で しかた ない 。 ,0.24645933
206,715,メタノール は 海外 で も 酒 の 代わり に 飲ん で 死ぬ 人 いる よ ね ,薬学 博士 で 海外 留学 も し た ？ ,0.246428707
416,990,容疑 者 、 被害 者共 に 薬 の プロ だ し 、 容疑 者 の 自白 が 無い と 起訴 は 難しい 様 に 思い ます 。 ,まだ 容疑 者 の 段階 や で 。 ,0.246398279
209,284,痛み を 和らげる 研究 し て いる 癖 に メチルアルコール を 使う と は 。 ,研究 員 だ として も メタノール なんて 古典 的 な 方法 を 使う の か ね ？ ,0.246375146
247,723,当然 解剖 すれ ば 、 薬物 が で て き て 、 疑わ れる だろ う し 。 ,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,0.246367955
384,419,博士 号 を 取得 し 、 勤務 先 から 海外 の 大学院 に 留学 さ せ て いる 経歴 から 見 て も 、 会社 の 新薬 開発 を 担う エリート だっ た の でしょ う 。 ,妻 は 京都大 学 大学院 で 修士 号 を 取得 。 ,0.246344376
867,898,もう 分別 つくし 、 殺し たい くらい 嫌い なら その 前 に 離婚 しな よ ！ ！ ,殺し たい ほど の 何 か が あっ た ん です ね 。 ,0.246314673
283,804,この タイトル や 報道 の 仕方 を 見 て 、 松本 サリン 事件 を 思い出し た 。 ,起こし て しまっ た 罪 は 仕方 ない 。 ,0.246276252
162,668,メタノール なんて 簡単 に 入手 できる し どう する ん だろ う これ 。 ,子供 どう なっ ちゃう ん だろ 。 。 ,0.246261334
167,569,製薬 会社 の 研究 員 と 、 エタノール 、 を 結びつけ たかっ た の だろ う か 。 ,製薬 会社 の 人間 が わざわざ メタノール なんて 使用 する の だろ う か 。 ,0.246237622
334,964,めちゃくちゃ エリート じゃん 。 ,超 エリート コース ,0.246230006
199,739,よく 使わ れる 薬品 だ から 手 に 入り やすい けど 、 致死 量 の メタノール って 相当 必要 だ よ ？ ,メタノール って 同定 さ れ やすい もの 使っ た ね 。 ,0.246203021
346,803,お子さん が 本当に 心配 ,子供 の メンタル が 他 人事 ながら 心配 よ 。 ,0.246130191
276,838,そう だ 。 ,もっと 知ら ない 薬品 とか 手 に 入ら ない 薬 とか あり そう だ けど 。 ,0.246112177
838,937,もっと 知ら ない 薬品 とか 手 に 入ら ない 薬 とか あり そう だ けど 。 ,根 は 深 そう だ ,0.246112177
931,932,妻 で ある ま え に ,我が 子 の 母親 で ある ま づ 　 容疑 者 の 鑑定 留置 を ... ,0.246107364
410,515,本人 は 否認 し て いる ので まだ 不 確定 で は あり ます が 、 この 状況 は 、 お子さん が 可哀想 です 。 ,いろいろ と 興味 が でる 事件 です が 奥様 は お いたわしい です し お子さん が 可哀想 です ね ・ ・ 。 ,0.246094067
224,758,普通 に 話し合っ て 離婚 出来 なかっ た の か ？ ,完全 犯罪 は なかなか 出来 ない よ ね 。 ,0.246039963
480,539,妻 は どんな 状況 だっ た の ？ ,奥さん も もちろん です が 、 状況 から 見 て お子さん が 一番 気の毒 に 思い ます 。 ,0.245982052
956,1028,これ は 治験 です 、 失敗 し た だけ です 。 ,サイコパス です ね ,0.245954316
1018,1043,第 一 三共 も 落ち た な ,第 一 三共 て こんな 前髪 で も オッケー な の ？ ,0.245898782
219,931,はた から 見 たら 完璧 な 夫婦 で も 悩み が ある の です ね 。 。 。 ,妻 で ある ま え に ,0.245876791
100,723,離婚 を 選ば なかっ た 理由 が 原因 だろ う な 。 ,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,0.245855436
144,276,頭 は 良い ので 研究 者 に 向い て いる ん だろ う けど 、 人付き合い は 難し そう 。 ,そう だ 。 ,0.245779358
144,937,頭 は 良い ので 研究 者 に 向い て いる ん だろ う けど 、 人付き合い は 難し そう 。 ,根 は 深 そう だ ,0.245779358
399,400,今回 の 事件 も 「 第 一 三共 の 研究 者 だ から こんな 簡単 な 誰 でも バレる よう な こと を する わけ ない 」 と 考える の は シロウト の 単なる バイアス だろ う と 思う 。 ,高学歴 でも 異常 者 は いる し 、 異常 者 は シロウト が 考え ない よう な こと を する から 異常 者 。 ,0.245761193
684,935,本当に この 人 が やっ た の ？ ,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,0.245732354
770,973,しかし 、 殺さ なく て も ･･･ しかも 、 専門 知識 を 駆使 し て ･･･ ,単に 別れれ ば いい のに 、 殺さ なく て も ・ ・ ・ ,0.245731104
515,1028,いろいろ と 興味 が でる 事件 です が 奥様 は お いたわしい です し お子さん が 可哀想 です ね ・ ・ 。 ,サイコパス です ね ,0.245708437
163,539,状況 証拠 で 黒 に できる ん か ね 。 ,奥さん も もちろん です が 、 状況 から 見 て お子さん が 一番 気の毒 に 思い ます 。 ,0.245704005
276,414,そう だ 。 ,亡くなら れ た 奥さん も 薬品 に は 精通 し て いる ので 、 そう 簡単 に は 摂取 し ない だろ う と 思う 。 ,0.245514163
414,937,亡くなら れ た 奥さん も 薬品 に は 精通 し て いる ので 、 そう 簡単 に は 摂取 し ない だろ う と 思う 。 ,根 は 深 そう だ ,0.245514163
291,298,夫婦 の こと は 夫婦 に しか わから ない けれど 、 お子さん は ショック だろ う な … ,こんなにも 優秀 な 夫婦 な のに 何 が あっ た ん だろ う ？ ,0.24544839
30,364,また 犯人 も 奥さん も 旧 帝 出 の エリート で 犯人 は 博士 号 まで 取得 し て おり 優秀 で あっ た の は 間違い ない 。 ,エリート や な ,0.245412753
30,808,また 犯人 も 奥さん も 旧 帝 出 の エリート で 犯人 は 博士 号 まで 取得 し て おり 優秀 で あっ た の は 間違い ない 。 ,エリート な ん だ ね 。 ,0.245412753
473,577,変 な 話 、 メチルアルコール なら 小学校 に も ある と 思う 。 ,メチルアルコール 等 血 中 濃度 で 一 発 だし 。 ,0.245391797
423,926,薬剤 の 専門 家 が 犯行 が すぐ に ばれる よう な こと を する の だろ う か 。 ,入手 先 も すぐ わかる だろ う 。 ,0.245320781
240,355,小学生 の お子さん 、 今後 が 心配 です 。 ,お子さん が 気の毒 だ 。 ,0.245304781
438,494,コロナ 禍 で 人生 の 歯車 が 狂っ て しまっ た １ 人 な の でしょ う か 。 ,亡くなっ て しまっ た 妻 も 。 。 ,0.245301845
162,601,メタノール なんて 簡単 に 入手 できる し どう する ん だろ う これ 。 ,メタノール か 。 ,0.245256717
327,949,何 が あっ た の でしょ う か ,何 が あっ た か わから ない けど バカ だ なぁ 。 ,0.245076452
192,499,研究 者 に し て は 殺害 方法 に ひねり が なく て 不自然 。 ,母 だけ で なく ,0.245035145
914,1015,ドラマ か 小説 の 中 で 済ませ て 欲しい 、 スキル の 悪用 し て 犯罪 は 虚しい ,知識 と 立場 の 悪用 、 か ,0.24491954
409,827,天然 毒 とか も ある だろ う し 。 ,メタノール で 殺害 とか 痛み を やわらげる 研究 の 真 逆 だろ 、 ものすごく 苦しん で 亡くなっ た だろ う 。 ,0.244919365
706,838,最近 家族 間 の 殺人 とか 多く ない です か ？ ,もっと 知ら ない 薬品 とか 手 に 入ら ない 薬 とか あり そう だ けど 。 ,0.244879918
691,878,何で こんな 考え に なる の か 不思議 。 ,動機 が 気 に なる 。 ,0.244864631
103,536,まさか 自供 待ち ？ ,まさか 第 一 三共 の 社員 の 話 だっ た と は 、 驚き まし た 。 ,0.244839216
346,935,お子さん が 本当に 心配 ,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,0.244835092
137,352,そいつ も 退職 し まし た が 今 は どう し て いる の だろ う か 。 ,俺 の 人生 まだ まし だ な 。 ,0.244765179
288,370,いや 、 小学生 の お子さん 、 お母さん と お父さん を 同時に 無くし て しまっ た 、 、 、 だ な 。 ,いやいや いや ,0.244746398
258,907,なんで メタノール ？ ,本当に メタノール ？ ,0.24473288
258,1026,なんで メタノール ？ ,メタノール 自殺 ？ ,0.24473288
277,616,戦中 ・ 戦後 の 物 の 無い 時代 に は メチル で 死ん だ 酒飲み が 続出 し た 。 ,戦後 は メチル 飲ん で たって 、 大きな 間違い です 。 ,0.244640771
525,941,動機 は なん だっ た の か が 気 に なる 。 ,サイコパス だっ た の か ？ ,0.244602695
140,806,会社 に も メタノール が あり ます 。 ,容疑 段階 で は あり ます が 、 母 が 父 に 殺さ れ 、 ひとり 残っ た 子供 が 哀れ すぎる ･･･。 ,0.244582074
388,986,子供 だって 「 自分 の 父 が 、 自分 の 母 を 殺し た 」 と 云う 事実 を 理解 する 年頃 に なる と 、 どんな 思い が する か 想像 も でき なかっ た の でしょ う か 。 ,自分 が 飲め ば 。 ,0.244567416
793,956,毒 母 は 見 てる だけ 。 ,これ は 治験 です 、 失敗 し た だけ です 。 ,0.244544859
329,795,こんな こと 。 ,超 エリート な の だ が 、 まさか 本気 で こんな 殺人 方法 で バレ ない と 思っ た の か ? ,0.244493089
838,1004,もっと 知ら ない 薬品 とか 手 に 入ら ない 薬 とか あり そう だ けど 。 ,ドラマ で あり そう な 事件 だ な ,0.244427199
533,576,嫌 なら 離婚 すれ ば 良い だけ だろ う 。 ,勿体ない 、 製薬 会社 は 年収 高い し そんなに 殺し たい なら まず 離婚 すれ ば いい し 人生 損 に なる ことし ちゃい まし た ね 。 ,0.244395628
246,399,研究 者 な のに 、 稚拙 すぎ て 、 逆 に そんな わけ ない だろ う って 思う 。 ,今回 の 事件 も 「 第 一 三共 の 研究 者 だ から こんな 簡単 な 誰 でも バレる よう な こと を する わけ ない 」 と 考える の は シロウト の 単なる バイアス だろ う と 思う 。 ,0.244380035
658,850,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,冤罪 と し たら 、 あまりに 不憫 。 ,0.244342437
652,710,それ が 女 なら 、 わかり やすい 事件 な ん だ が … … 。 ,今回 の 事件 で 身近 な 薬品 でも 簡単 に 殺害 手段 として 使える こと が わかり まし た 。 ,0.244306936
507,941,動機 は なん だっ た の でしょ う ？ ,サイコパス だっ た の か ？ ,0.244266831
126,1029,抜群 の 頭脳 の 良 さ を 持っ て いる 薬品 会社 の 研究 員 の 人 が 　 薬物 殺害 で 死後 死因 検査 を する の は わかっ てる はず な のに 容易 に 他殺 と 判る やり方 で 殺害 する か なぁ ？ ,メタノール で 殺害 ？ ,0.244252555
255,479,何 か 意味 深 な 理由 が ある の かも しれ ない 。 ,記事 に は 、 夫 が 妻 を 殺す 理由 の 説明 が ない 。 ,0.244219125
6,697,薬学 の 知識 が ある 人 が 殺人 を 考える の なら 、 当然 証拠 の 残ら ない 方法 を 考える でしょ う 。 ,殺人 犯 。 ,0.244194316
