title,category,text
秋田県立男鹿水族館のホッキョクグマ「フブキ」が名古屋に 東山動植物園は20年「サスカッチ」死亡以来の展示再開へ,ライフ,"秋田県立男鹿水族館「男鹿水族館GAO」が19日、ツイッターと公式HPを更新。同館のオスのホッキョクグマ「フブキ」が名古屋市「東山動植物園」にお引っ越しすることを発表した。

　同館は「【お知らせ】　2020年12月26日に生まれたホッキョクグマ　フブキについて、名古屋市東山動植物園へのお引っ越しが決まりました」とツイート。さらにHPで「移動は来年3月頃を予定しており、お別れ会の開催等については現在調整中」と詳細を明かした。

　同館は日本動物園水族館協会「ホッキョクグマ計画推進会議」と連携し、ホッキョクグマの繁殖等に積極的に取り組んでいる。移動は「種の保存に際して最も有益な選択と考えての決定」とし、「大変寂しくなりますが、ぜひ温かくお見送りくださるようお願いいたします」と呼びかけた。

　同館生まれのフブキは26日が2歳の誕生日。同館では25、26日、男鹿で最後となる誕生会を開く。

　また迎える東山動植物園も公式HPを更新。同園では2020年にオスのホッキョクグマ「サスカッチ」が推定30歳で死亡して以降、獣舎は空っぽだったため、「現在ホッキョクグマを飼育しておりませんが、今回の移動により東山動植物園での展示を再開することになります」と報告。「フブキ、これからよろしくね!!」と歓迎した。

　人気者の移動にツイッターでは「赤ちゃんの時から見てるのでめちゃくちゃ寂しいです」「フブキ…26日まで…たくさんママに甘えるんだよ」「サスカッチ亡き後寂しかった!すごく楽しみです」「ふぶき君、嬉しいですよ。でも名古屋暑いですからね。びっくりしないでね」などのコメントが相次ぎ、「東山動植物園」が一時トレンド入りした。"
新しい「好き」を見つけると1歳・2歳の世界はもっと広がる！　ハマる遊び3選,ライフ,"心身の発達に伴って、できることがどんどん増えていくのが1歳・2歳の特徴です。成長が著しいゆえに、これまでやっていた遊びを繰り返すだけだと、物足りなく感じてしまうことも。この年齢の子どもがハマる遊びを取り入れて、毎日の生活をもっと充実させていきましょう。

【画像】最新の脳科学でわかった、0カ月から10歳の子どもの脳の領域【専門家】"
冬の入浴で気をつけたい“ヒートショック”　東北で冬季の死亡増加率最も高いのは福島県?!,ライフ,"冬季に注意が必要な入浴。全国では年間約2万人が入浴中に死亡しているという。なかでも風呂好きが多い福島県は、ヒートショックの冬季死亡増加率が東北で最も高かった。安全に入浴するためのポイントをまとめた。

【画像】ヒートショックを防ぐポイントは温度のバリアフリー"
「紀ノ国屋」のステンレスボトル付きBOOK、12月22日発売。グリーン/アイボリー/グリーン×ベージュの3色,ライフ,"宝島社は、「KINOKUNIYA 真空断熱ステンレスボトルBOOK」を12月22日に発売する。価格は2288円。

【この記事に関する別の画像を見る】

　色は、グリーン、アイボリーと、スペシャルバージョンのグリーン×ベージュの3色。グリーンとアイボリーは、全国のファミリマートおよび宝島チャンネルで販売。スペシャルバージョンは、宝島チャンネルで販売する。

　真空断熱構造で保温・保冷力に優れ、飲みごろ温度を長く保つ。アイスとホットのどちらでも入れられる。容量は各270mLで、各サイズ19×4.7cm（高さ×飲み口外径）。

　誌面では、本誌オリジナルのドリンクレシピや、これからの季節におすすめの紀ノ国屋商品を紹介する。"
“ヘルシージャンクフード”を展開するトゥーフーズから、初のクリスマスケーキコレクションが登場。,ライフ,プラントベースフードブランド、トゥーフーズ（2foods）に、動物性原材料を使わず、グルテンフリーも実現したこだわりのプラントベースクリスマスケーキ2種が登場。
無意識にやっている!?40代のスカート「おば見え」コーデを回避する方法,ライフ,"「なんだか最近、スカートコーデが野暮ったく見える…」そんなお悩みのあるかたはいませんか？　

もしかしたら、それはおば見えするスカートコーデをしているからかもしれません。

今回はスタイリストで、サンキュ！STYLEライターの野澤なつみさんに「40代のスカートおば見えコーデを回避する方法3選」を聞いてみました。

「スカートを素敵に着こなして、秋冬のオシャレを楽しみたい！」というかたは、ぜひチェックして見てくださいね！"
西洋人が驚いた「混浴文化」はなぜ生まれたか。男女の境や性意識があいまいだった頃の日本の姿,ライフ,"世界経済フォーラムが発表した、男女格差を測るジェンダー・ギャップ指数（2022年）において、日本の総合順位は146か国中116位と、先進国の中でも低かった。性別により生じる格差が埋まらないように思える日本だが、古典エッセイストの大塚ひかりさんは「古典作品をジェンダーの視点で読み解くと、日本という国が一変して見える」と言う。かつては、男女の境や性意識があいまいだった様子が、古典から伝わってくるそうで――。

* * * * * * *

◆坊主と一緒に寝る美人は男か?女か?

日本美術には、男か女か、ぱっと見には判断できないものが少なくありません。

有名な興福寺の阿修羅像も、一見すると性別不明に見えます。

戦いの神様だけれど、愁いを帯びた美少年とも美少女のようにも見える。まぁこれは体つきから少年と分かるものの……。

十四世紀初めに完成した『春日権現験記絵（かすがごんげんげんきえ）』の図の僧侶に添い寝している長い髪の人、皆さんは男だと思いますか?　女だと思いますか?

実はこの画像の人物は、従来は女だと思われていたのですが、松尾剛次氏によれば「稚児（ちご）」つまりは男だといいます（『破戒と男色の仏教史』）。

「官僧たちの世界において男色が一般化し、その主な相手が童子と呼ばれる稚児であったという事実を踏まえて」（松尾氏前掲書）、そう判断できるというのです。

この図の髪の長い人が果たして稚児か、僧侶の隠し妻的な女性であるかは、今も諸説あるところでしょうが、男が同衾（どうきん）しているからといって、相手は必ずしも女とは限らない。たとえ女のいでたちをしていても……ということを、この一件は浮き彫りにしています。

そのくらい、前近代の日本での性別や性的役割というのは、時代背景や社会環境によって流動していて、判別しにくいのです。"
林真理子　選考委員に大学理事長、私が徐々に覚醒して「長」体質となるまで。「50歳を過ぎたら、仕事の3割はお金をもらえないことをやる」の価値,ライフ,"22年7月1日、日本大学の理事長に就任した作家・林真理子さん。就任後には体制を一新、私立大の理事の9割が男性と言われる中、自らの意向に沿って林さんを含めた新理事22人のうち4割に当たる9人を女性にするなど、精力的に大学改革を進めています。大学の理事長以外にも各種選考委員や役職を務める林さんですが、かつては「まったく人から頼りにされていない」ことに気づき、焦っていた時期もあったそうで――。

【写真】20代後半の林さん。1983年撮影

* * * * * * *

◆若気の至り

20代、30代というのは、自分が何者かもわからないし、みっともないことをいっぱいしてしまう時期ではないでしょうか。思い出すだけで顔が赤くなるようなことがたくさんあります。

小説を書き始めて直木賞の候補にもなった頃、すごく好きな人がいました。今でも本当に大好きだったなあとしみじみ思い返すような人です。好きが高じていろいろと迷惑をかけました。

当時の私は、その彼とのことで週刊誌に追いかけられたいと思って、ユーミンとの対談でわざわざ指輪を見せびらかしたり、「そろそろ結婚したいです」と公の場でアピールしたり。一度でいいからスクープされてみたかった。

「男性関係で尾行されるってどういう感じ?」

恋愛感情に加えて、普通の女の子ならではの好奇心を止めることが出来なかったのです。当時の私の愚かさといったら、いろいろ叩かれても仕方なかったと思います。本当に恥ずかしい……。今の知恵があったら絶対にやらないことばかりやっていました。

結局、写真を撮られて記事になり、それがトドメとなって、彼から別れの手紙が送られてきました。私は当時マンションの四階に住んでいたのですが、彼に電話をして大騒ぎしました。
「この手紙ってどういうこと?　今から窓から飛び降りて死んでやる」
「君のそういうところが耐えられない」

さらに、こっぴどくフラれました。

のちに直木賞を獲った受賞作のうちの一つ「京都まで」のモデルになった人です。書かずにはいられなかった。ものすごく傷ついたのに、それをまた小説にするのが私のいやらしいところ。ネタになればまあいいか、と思うしかなかった。その彼にはあとで何度か会って、迷惑をかけてしまったことを平謝りしたものです。"
芦屋小雁　認知症を公表。「最後まで喜劇役者で」「病気もろとも発信していこう」30歳年下の妻が支える,ライフ,"名脇役としてテレビや舞台で活躍してきた芦屋小雁さん。2018年、血管性認知症とアルツハイマー型認知症の合併型を患っていることを公表した。現在は、30歳下の妻・勇家寛子さんのサポートを受けながら仕事を続けている。記憶が曖昧になっても、舞台への思いは強い。（構成=野田敦子　撮影=福森クニヒロ）

【写真】「質問に答えて楽になった」と笑顔の勇家寛子さん

* * * * * * *

◆佐々木蔵之介さんも驚きの瞬発力

寛子　昨夜、小雁さんが出演したドラマ『ミヤコが京都にやって来た!』を一緒に見ましたね。

小雁　覚えてへん。

寛子　「これ、わしか?　わし、こんなんやったっけ?」って言いながら見てましたやん。

小雁　あはははは。

寛子　小雁さんが主演の佐々木蔵之介さんに駆け寄るシーンがあるんですけど、瞬発力があってすばらしかった。蔵之介さんもびっくりされて、「ええアクションですねえ!」って言うてくれはったんですよ。

小雁　ええ天気やねえ!

寛子　ほんまに、ええ天気!暑うないですか?

小雁　大丈夫、大丈夫。

寛子　今回のドラマに出演が決まったきっかけは、18年公開の映画『八百』でした。その時ご一緒した蔵之介さんが、小雁さんの演技を見て、「大御所やのに、芝居のテンポや間合いが若い。僕も小雁さんみたいになりたい」とおっしゃって、今回呼んでくださったんです。

小雁　（カメラに向かってとびきりの笑顔を作る）

寛子　小雁さん、カメラに撮られるの好きなんです。（笑）

小雁　（見つかった!　というようにおどけた表情で）あははは。"
鈴木愛理が【もののけ姫のサン】になってみた！ジブリパークでおすすめの大人コスプレ,ライフ,"鈴木愛理さんが「もののけ姫」のヒロイン「サン」のコスプレメイクにトライ！　せっかくジブリパークに行くなら、キャラになりきってとことんジブリの世界を楽しんでみては！？

【写真を全部見る】鈴木愛理の可愛すぎるサン姿！"
帆立は最後に加えてふっくらと！「帆立とかぶのシチュースープ」,ライフ,"毎日忙しい中、栄養バランスを考えておかずを何品も作って…皆さま、本当にお疲れさまです。
そんな状況を少しでもラクにできるかもしれない「一食一汁」の提案をしてくれるのが、YouTube でも大人気の料理家・榎本美沙さんです。

【画像30枚】寒さが身に染みる…そんなときは野菜スープで温まろ♪

野菜をたっぷり入れられて、肉や魚を入れたらメイン料理のような満足感に。食材の栄養を飲み干せるので、滋養もたっぷり！　おなかが空いているときにはご飯や麺も入れられる、「ひと皿満足スープ」をぜひ試してみませんか。

■帆立とかぶのシチュースープ
「かぶの甘みと帆立のうまみが、優しい味わいのスープです。
ホワイトソースは作らずに、炒めたかぶに粉をふり、牛乳を加えて煮ます。
帆立は最後に加えてふっくらと」

■材料（2人分）
帆立（ボイル） … 130g
かぶ … 2個
かぶの葉 … 1個分
玉ねぎ … 1/2個
サラダ油 … 小さじ2
バター … 10g
薄力粉 … 大さじ2
牛乳 … 2カップ
塩 … 小さじ1/3
こしょう … 適量

■作り方
1　かぶは6つ割りにし、葉は3cm長さに切る。玉ねぎは繊維に沿って薄切りにする。

2　フライパンにサラダ油を中火で熱し、玉ねぎ、かぶを入れて炒める。

3　かぶに透明感が出てきたらバター、薄力粉を加えて炒め、粉っぽさがなくなったら牛乳を少しずつ加えて、そのつど混ぜながら煮る。

4　煮立ってきたらふたをして弱火にし、焦げないよう、時々底から返すように混ぜて5～6分煮る。帆立、かぶの葉を加えてさらに5分ほど煮て、塩、こしょうで調味する。

作＝榎本美沙
※本記事は榎本美沙著の書籍『おかずいらず、手間いらず。 ひと皿満足スープ』から一部抜粋・編集しました。"
真冬おしゃれの格上げに【アームウォーマー】が便利！狙い目はキレイ色｜VERY,ライフ,今年の年末は、義実家に帰省するママ達も多いはず。ママ達に帰省服のポイントを聞いてみると、共通して“家で浮かない”ことが重要との声。リラックス感とキレイ見えが両立できて、荷物も少しで済んじゃう“セットアップ”はやっぱり強い味方。今回は、トレンド感が強まるアームウォーマーを合わせたコーデをご紹介♪
捨てないで！ペットボトルとキャップが粉ものの保存に超使える！,ライフ,"飲み終わったペットボトルのキャップって、どうしていますか？ペットボトル本体とキャップに分けて、ごみとして捨てている方がほとんどかもしれません。我が家もそう。

【画像で確認】ペットボトルはここをカット！ 切り方とキャップの取り付け方

そんなペットボトルキャップの新たな活用法を発信したのはしーばママ（@shi_bamama）さん。「ペットボトルのキャップ活用法3選」というタイトルでinstagramに投稿されているのですが、3番目に紹介されていた「ペットボトルの先を切り取って粉ものの袋に付ければ、密閉できるしそこから出せる」というアイデアにくぎ付けに！
やり方は、ペットボトルの上部分を切り取り、袋につけてキャップを閉めるだけ。密閉もできるうえに、そこから粉を出すこともできる！

早速、投稿したしーばママさんにお話を伺いました。

――このアイデアを投稿されたいきさつをお教えいただけますか？

しーばママさん
「子どものおもちゃを作ろうと思って溜めていたペットボトルが、気づいたらものすごい数になってしまっていて…。なにかほかに活用方法はないかな？と思い調べてみたところ、このやり方を知りました。実は100均で似たような商品を見かけたことがあったので、コレは使えるぞ！と思い実践しました！」

――作るときに気を付けることはありますか？

しーばママさん
「キャップを閉める時、袋も挟みながら閉めるので少々力が必要です。なので押しながら回すこと…がコツです！」

作るの楽しそう～やってみたい！というわけで、家にある粉ものの袋を使って、どれだけ便利なのか実証してみました。

まずはペットボトルの上部をハサミやカッターでカットします。

そしてグラニュー糖の袋の開け口に切ったペットボトルの先端を通します。袋の開け口を外側に折り返した上から、キャップを閉めます。少し力は必要ですが、ちゃんと閉まりました！

しーばママさん
「小麦粉、片栗粉、米粉、砂糖、塩…基本的には粉ものならなんでも大丈夫です！ペットボトルの口の大きさだと、粗めのパン粉などは出す時に引っかかって出しにくいのでおすすめできません」

なるほど～。
とはいえどれくらい出しづらいのか比較してみてみたい…！ということで、実際にパン粉で試してみました。

パン粉の場合は袋の口を折り返したときにできるパン粉の出口が小さくて、パン粉があまり出てきません…。次は塩です！

袋を外側に折り返してキャップを閉めるところまではできたのですが、そこから塩を出そうとすると少し出しづらいようです。これはおそらく、塩がサラサラのものでなく、しっとりしたタイプのものだからかも…。
サラサラの粉であれば出しやすいのかを試すべく、コーンミールで実験！

サラサラ～となるはずだったのですが、少しだけ出づらい。おそらく、コーンミールの袋に厚みがあるため、ペットボトルの口から出すと袋が必要以上にかさばってしまったのかもしれません。

では小麦粉（強力粉）はどうでしょう。

袋の厚みはありますが、粉の粒子が細かくサラサラなので、ちゃんと出てきました。最後にさとうきび糖でやってみました。

袋の厚みもなく粒子も細かくサラサラで、一番スムーズに出てきました！

ペットボトルキャップで作る保存容器は、中に入れるものの粒子の大きさと袋の厚みが命運を分けるようです。

とってもおもしろいアイデア、投稿してくださったしーばママさん、ありがとうございました！実はしーばママさん、料理やお掃除があまり好きでなく、主婦業は不向きだと思ってらっしゃったんですって。でも今、こんなに実用的なアイデアをSNSで発信するまでにいたったのはどんな理由があったからなのでしょう？

しーばママさん
「日々の生活に新しい『発見』や『楽しい』をみつけられるように視点を変えてみたら、向き不向きより楽しんだもん勝ちだなと思えるようになったんです。なのでみなさんにもこの『発見』や『楽しい』をおすそ分けしたくて」

すてきな考え方ですね！常に新しい視点で物事を見てらっしゃるその姿勢があるからこそ、今回のような捨てるだけだったものの活用法を見出せたのかもしれません。
ペットボトルとキャップのアイデア、いかがでしたか？気になった方はぜひやってみてくださいね～。

文＝山上由利子"
「神奈川県のスーパー銭湯・温泉」人気ランキング！　第1位は「横浜天然温泉 SPA EAS」【2022年版・ニフティ温泉調べ】,ライフ,"ニフティライフスタイルが運営する温泉・スパ施設情報専門サービス「ニフティ温泉」は、掲載している施設1万6293件を対象にさまざまな観点から調査を行い、「ニフティ温泉 年間ランキング2022」を発表しました。

【画像：ランキング5位～1位を見る】

　ランキングは、「施設紹介ページの閲覧件数」や「クチコミ評価」「クーポンの利用状況」「ユーザー投票」などをもとに2021年12月1日～2022年11月30日のデータを集計しています。

　本記事ではその中から、「神奈川県総合ランキング」を紹介します。神奈川県に数ある温泉施設の中で、どの施設がランクインしたのでしょうか。それではランキングを見ていきましょう！

（出典元：ニフティ温泉 年間ランキング 2022｜ニフティ温泉）"
古着やカバンからオーダーメイド帽子をつくる　大阪から世界へ羽ばたく「ブッチャー」,ライフ,"大阪・難波のアトリエで1人、「帽子」の製作に情熱を注ぐデザイナーがいる。 古着や余り布をアップサイクルした帽子が人気のブランド「BUTCHER（ブッチャー）」の月田翔子だ。

月田が2016年にスタートしたブッチャーは、ポップアップストアなどでの受注生産を中心に販売。アーバンリサーチなどブランドとのコラボでたびたび話題になっている。

■クタクタになったキャップのリメイクから

元々ファッションの専門学校で洋服の製作を学んでいた月田。卒業後はアパレル企業に就職し、洋服の企画や販売を行う傍ら、母校で講師も務めてきた。

帽子をつくるようになったのは、ひょんなことがきっかけだった。

「夫が気に入っていたキャップがクタクタになったので、解体してパターンをつくって組み立て直してみたら、意外とよくできたんです」

それまでは3人ほどのグループでアトリエを設けて制作活動をしていたが、これを機に帽子製作にのめり込んだ。1年ほどかけて資材集めなどをしたのち、オリジナルのジェットキャップを制作。専門学校時代からのこだわりで、モデルを使った作品撮りもした。

すると、これを見た周りの友人たちの反応が思った以上に良く、ブランド化することに。愛犬の名前から「ブッチャー」と名付けた。

「ファッション業界で働いているお洒落な友人たちがお金を払って買ってくれて。それが嬉しくて、自信になりました。もっとちゃんとやった方がいいよと言ってくれる人たちもいて、かつ私自身メンズキャップが大好きだったということもあり、ブランドとして立ち上げることにしたんです」

■お客さんが持ち込んだ「古着」を帽子に

ブッチャーの帽子はデザインパターン縫製まで一貫して月田1人の手で生産している。帽子の製作は初めてだったが、洋服づくりで積み重ねてきた技術と経験などから独学で生み出した。

こだわりのひとつは「アップサイクル」。着なくなった服やカバン、服の制作で出る端切れ、メーカーが抱える不要在庫の服などを活用して帽子をつくることだ。

「帽子は使う生地が少ないので、服の端切れやカバンなど、縫うことができる素材であればたいてい帽子に仕立てることができます。特に、洋服の製作途中で出る余り布は、形がイビツなので廃棄されることが多いのですが、帽子になら活用できるんです」"
シャープ、口元の空間が広い立体マスクにベージュ系とピンク系を追加,ライフ,"シャープは12月19日、「シャープクリスタルマスク（ふつうサイズ）」にベージュ系とピンク系の新色を追加した。ベージュ系は19日から、ピンク系は2023年1月中旬から、同社の通販サイトで取り扱う。

【この記事に関する別の画像を見る】

　シャープクリスタルマスクは、2021年9月に発売した不織布の国産マスクで、口元の空間に余裕を持たせた立体形状を特徴としている。

　価格は従来のホワイトと同じ15枚入りで1980円。マスク定期便サービス利用者は1780円で購入できる。"
小池百合子都知事に聞く 「困難がダブルで来た」2022年　東京の現在地、そしてこれから,ライフ,"2022年も残すところあとわずかとなり、多くの人がこの1年を振り返るタイミング。小池百合子都知事にとってもそれは同じ。コロナとの戦いは続くなかで、新たな危機も発生。そんな1年を都知事はどう振り返るのか。また、東京の現在地は？ 都知事に聞いた。

―― 2022年も残すところあとわずかとなりました。この1年を振り返って思うことは？

今年は何と言ってもコロナに加えてウクライナ危機と、困難がダブルでおしよせ、そこをどう乗り越えていくかを考える年になりました。70年代のオイルショックの時は、様々な技術が発展しましたし、エネルギー資源が少ないことをバネにいろんな技術や工夫も出て来ました。それは今も同じです。例えば食料の問題としては、小麦粉などの価格が高くなるなかで、日本にはお米があるじゃないかと気づかせてくれたりするわけです。今、東京では、JA全農にいがたとJA東京中央会と協力して米粉でパンを作っています。JAとパンで、JAPANで、「TOKYO JAPAN」キャンペーンを展開しています。都としては食料もエネルギーも、安全保障の問題として取り組んでいます。

―― 東京五輪を終えて1年が経ち、東京では“レガシー”の活用を進めてきました。現状について教えてください。

　本当にあっという間ですね。アスリートの皆さんはすでにパリ大会への準備をしている段階です。

   レガシーにはハードの部分もありますが、私はソフトの部分が一番重要だと考えています。

　ひとつはボランティアです。東京五輪を経て、ボランティアはより根付きました。「東京ボランティアレガシーネットワーク」（ボランティア募集情報、経験談などボランティア情報を提供するポータルサイト）を設け、現在1万人を超える方に登録していただいています。

　それからパラスポーツ。オリンピックとパラリンピックがセットになって開催されることを2回繰り返したのは東京だけです。そういうなかでパラスポーツへの関心は高まりました。特にボッチャについては、さらに定着が進みました。認知度は5割を超えています。共生社会がさらに根付いた、大きな一歩を踏み出せたのではないかと思います。

　9月には手話言語条例が施行されました。言語としての手話の普及、手話を用いた情報発信をしています。

　さらに、11月からは東京都パートナーシップ宣誓制度の運用も開始しました。マイノリティーの方々に暮らしやすい東京にする、そういうことを進めていきます。

　ハードの面でいうならば、地下鉄駅のホームドアの設置率が増加しました。大会が決まったとき、2013年は55.7％だったんです。それが今では85.5％となって、目に見えて改善してきています。

　また、ホテルのバリアフリーも進みました。パラリンピックを行うことで、いろいろな障がいを持った人が安心して泊まれるホテルの推進になり、バリアフリー客室は大会開催時までの3年間で、約460室から3200室以上と、7倍になりました。客室に車いすで入れるようドア空間の幅を広げたり、介助犬などと一緒に泊まれるようにしたり、耳の不自由な方にルームサービスを持ってきたときなどに音ではなく明かりを点灯させて知らせるシステムを備えるなどです。これは障がいを持った人だけでなく、高齢化社会で誰もが宿泊しやすくなってきたのだと思います。こうしたバリアフリー化は、滞在する人はもちろん、ホテルにもいろんな意味でプラスになっていきます。

　これまでお話ししたことは、障害のある人、ない人、LGBTと関連する性差をなくしていく意味で、「段差のない社会」に近づいたと思います。

　それと、大会の施設ですね。東京アクアティクスセンターを除いて、5つの新規恒久施設で利用が始まっています。都民のみなさんにレガシーのある施設でスポーツを楽しんでいただければと思います。有明アーバンスポーツパークでは、スケートボード、ボルダリング、3×3バスケットボールといったアーバンスポーツのプロモーションの拠点になっていくと思います。

―― スケートボードなどは、東京五輪まで練習するスペースがあまりなかったと聞いています。若者にとって素敵なレガシーになっていますね。

　残念なことに大会は無観客でしたが、動画での視聴はリオ大会と比べると139％増、再生回数は280億回にのぼり、パラリンピックのテレビ放送も過去最多となりました。コロナの最中にあれだけの大会を開けるのは日本以外ないよね、とはよく言われます。大会後も世界から注目が集まり、今年発表された「2021年旅行・観光開発指数レポート」では日本が世界で1位になりました。レガシーは着実に残り、花開くところにもっていけると思います。

―― 次に、知事も積極的に行われているSDGsの達成に向けた動きについて教えてください。

　SDGsには、いろんな切り口があります。都は持続可能な社会を脅かしている2つの危機、気候危機とエネルギー危機、これらを乗り越えるために脱炭素化を進めていかなければなりません。その鍵のひとつが太陽光発電、もうひとつが水素になります。

　日本における太陽光発電は技術的には非常に進んでいるので、それらを活用して進めていきます。東京は、建物が集積しているため、メガソーラーということではなく、空いている家々の屋根の活用が有効です。以前、日本に住んでいるドイツの方に聞かれたことがあります。「なぜ日本人は屋根を空けているんですか」と。

　都内の既存建物で、太陽光発電設備を設置している比率は、日照条件が適した屋根のたった4％。96％の余地があるということになります。都は2025年の4月から、事業者（ハウスメーカー等）を対象に、新築住宅への太陽光発電の設置義務化を目指しています。自宅を買うというのは一生の買い物です。そのなかで経済的なメリットとして、4kwの太陽光パネルを設置する場合、都の補助を利用することで、初期費用を6年で回収でき、中長期の収支は黒字になることも知っていただきたいと思います。

　太陽光発電は、災害時に自宅で電力を使えるというメリットもあります。私も自宅に太陽光パネルを設置しているのですが、東日本大震災の時は発電した電気が自宅では少ししか使えない状態でした。それは制度がそうなっていたからなのですが、今は改正されて自宅で使えるようになっています。さらに我が家では、V2H（Vehicle to Home/ビークル・トゥ・ホーム)といって蓄電池ともいえるEV（電気自動車）の電力を自分の家で使えるようなシステムになっています。これで家が自立した発電所になりました。太陽光は非常にポテンシャルが高いと思います。

　そして水素です。先日、エジプトのシャルム・エル・シェイクで開催されたCOP27の首脳級の会議に出席し、東京都の水素の取り組みを発信してきました。こうした会議が設けられているということは、世界が水素社会の実現に着目していて、そこが国際的な競争の焦点になることを示しています。

　水素は大規模で長期間の貯蔵が可能で、再エネの発電量の変動を支えることができるため、いろんな意味で有効です。海でも水素が使えると、先日世界初の水素燃料旅客船にも乗ってきました。とても良い走りでした。

　また、晴海の選手村跡地では、パイプラインを通じての水素の街区供給を本格的にやっていきます。
　水素の活用は、東京のエネルギー危機と気候危機の両方に対応するファクターになります。東京もそこを実装していきたいと考えています。

－－ SDGsの達成を担う中心となっていくのは子どもたち。世界の子どもたちが集い、2030年の未来の平和で豊かな世界について考える「こども未来国連会議」（一般財団法人ピースコミュニケーション財団）についても国連から認定を受ける手続きが進んでいます。

　今年、インドネシアのジャカルタで「U20（Urban20）メイヤーズ・サミット」が開かれて、参加してきました。なかでもSDGsは底流となっていました。
　都としても50年、100年先を見据えたまちづくりとして、「東京ベイeSGプロジェクト」を進めています。そのなかのトップランナーヒアリングで、いろんな方からお話を聞いています。なかには子どもの権利のために活動した子どもに贈られる「国際子ども平和賞」を日本人として初めて受賞された川﨑レナさんもいらっしゃいました。

　子どもと未来を組み合わせて、SDGsをテーマにしていくのは意義があります。「こども未来国連会議」は子どもと未来と両方兼ね備え、どちらも今後一番中心に考えていかなければならないと思います。子どもは社会の宝であり、将来の担い手。子どもたちに未来を語ってもらう、自分の未来への夢、希望を持ってもらうことで、子どもたちが自ら考えて持続可能な未来を切り拓いていくことに期待しています。

－－ 今年も残すところあと少しとなりました。2023年に控えていることを教えてください。

　先ほど米粉パンの話をしました。お米つながりじゃないですが、都は“SusHi Tech Tokyo（スシテックトーキョー）”というコンセプトを掲げています。 “SusHi（スシ）”といってもお寿司ではなくて、持続可能な社会の実現に向けて、東京の高度な技術力を世界に発信する“Sustainable High City Tech Tokyo”の頭文字をとったものです。来年の2月にスタートアップ支援、また、都市の連携を深めていくイベントを開催していきます。未来をにぎる、という形で世界の方々にも声をかけています。「SusHi Tech Tokyoをやります」と言うと、がぜん喜んでいただけますね。

－－ 興味をそそるネーミングですね。どんなイベントになるのか楽しみにしています。

（聞き手・一般財団法人ピースコミュニケーション財団代表理事 一木広治／構成・酒井紫野）"
おのののか「ちょっとした夫婦ゲンカも減ると思います」ロボット掃除機を使用して良かったこととは？,ライフ,モデル・タレントとして活躍するユージと、フリーアナウンサーの吉田明世がパーソナリティをつとめるTOKYO FMの朝のニュース番組「ONE MORNING」。11月8日（火）の放送は、「TOKYO FM ルンバ1DAY」のプレゼンター・おのののかさんが、リスナーから寄せられたロボット掃除機の疑問について答えていきました。
【ファミマ】お待ちかね！東日本でも販売開始「Afternoon Tea」監修スイーツ｜Mart,ライフ,ファミリーマートからかわいくて、冬のティータイムにぴったりのスイーツが登場しました。こちら実は12月6日（火）に販売されたのですが、発売時期が地域によって異なるため、東日本は13日（火）から発売になりました。バラエティに富んだ焼き菓子が登場しました。
「長崎県で人気のスーパーマーケット」ランキング！　1位は「大川ストアー」【2022年12月版】,ライフ,"長崎県でおすすめの高評価のスーパーマーケットを探している人に向けて、2022年12月にユーザーからの評価が高かったお店を紹介していきます。

【画像：ランキング10位～1位を見る】

　最新データを反映しているので、参考にしてみてください。ではさっそく上位の結果を見ていきましょう。

※このランキングは、Googleクチコミの「ユーザー評価」と「クチコミ件数」に基づいて作成されています。"
楽天カーシェア、年末年始に使える最大5000円オフクーポン。初日の予約でポイント10倍、100人に1人は全額還元,ライフ,"楽天カーシェアは、最大5000円オフクーポンの配布などを行なう「スーパー感謝祭」を実施する。

　期間は12月20日10時～26日9時59分で、利用対象期間は12月20日10時～2023年1月9日9時59分。すでに事前エントリーも受け付けている。

　先着で利用できる（獲得ではなく予約完了の先着順）最大5000円オフクーポンを配布するほか、100人の1人は利用代金を全額ポイント還元、初日の12月20日に予約するとポイント10倍などのキャンペーンも行なう。"
