title,category,text
2023年春から鋼材とアルミ板材のCO2を大幅削減、日産と神戸製鋼,経済,"日産自動車と神戸製鋼所は2022年12月19日、製造時のCO2排出量を大幅に削減した鋼材やアルミ板材の採用を開始すると発表した。これまで日産が神戸製鋼から調達していた材料が、2023年1月から低CO2排出のものに切り替わる。

　鋼材は2023年春に発売するミニバン「セレナ」のプレス部品から採用を開始する。アルミ板材はEV（電気自動車）「アリア」や、SUV「エクストレイル」のパネルで採用する。日本で生産する車種だけでなく、海外生産でも低CO2排出の材料の採用を検討していく。

CO2排出を鋼材は100％削減、アルミ板材は半減

　採用する鋼材は、ミドレックス技術（※1）を用いて製造したHBI（熱間成形還元鉄）を使うことで高炉からのCO2排出量を大幅に削減する「Kobenable Steel」だ。神戸製鋼の加古川製鉄所や神戸線条工場にこのHBIを多量に装入することで生産するため、加古川製鉄所で製造する全ての鋼材（薄板、厚板、線材、条鋼）でCO2排出を下げられる。また、従来と同等の品質を維持している。

（※1）天然ガスを使った還元鉄製鉄法。高炉法に比べて製鉄工程でのCO2排出を20～40％抑制できる。

　今回、日産車で採用するKobenable Steelは、マスバランス方式によって製造時のCO2排出量を100％削減した「Kobenable Premier」だ。具体的な使用量については今後協議して決める。Kobenable Premierは、スーパー耐久シリーズに参戦するトヨタ自動車の水素エンジン搭載「カローラ」のサスペンションメンバーにも採用されている。

　マスバランス方式とは、低CO2の原料とそうでない原料が混在する場合に、低CO2原料の投入量に応じて製品の一部に対して低CO2であることを割り当てる手法だ。CO2排出削減効果は、ISO 20915に準拠して計算しており、DNV BUSINESS ASSURANCE SERVICES UKの認証も受けている。

　アルミ板材に関して神戸製鋼は、精錬メーカーEmirates Global Aluminiumとの協力により、太陽光発電の電力のみを使用して電解製錬したアルミニウム原料（グリーンアルミニウム原料）を購入する。これにより、アルミニウム地金製造時のCO2排出を50％削減する。

　今後、日産車に適用する神戸製鋼のアルミ板はグリーンアルミニウム原料を使用する。また、日産の生産現場で発生したアルミ板のリサイクル原料の活用も強化することで製造時のCO2排出をさらに削減していく。今後、神戸製鋼から日産にアルミの押し出し材の提案も進めていく。

製造時のCO2排出削減へ

　日産は2050年までに製品のライフサイクル全体でカーボンニュートラルの実現を目指している。車両重量の約60％が鉄部品、約10％がアルミ部品であることから、CO2排出を大幅に削減して製造された材料を採用することは、カーボンニュートラルの実現に向けて大きく貢献する。

　神戸製鋼以外の鉄鋼メーカーとも、CO2排出低減に向けたコミュニケーションを進めている他、低CO2排出の材料の採用は今後段階的に増やしていく。また、今後はQCD（品質、コスト、納期）に加えてCO2排出削減も考慮した調達の必要性が高まるとしている。サプライチェーン全体のCO2排出削減に向けて、サプライヤーとも中長期のロードマップを検討する。"
伝説のF1マシンを1/8スケールで内部まで再現！『マクラーレン ホンダ MP4/4』ウェブ限定発売,経済,"※寄稿元:月刊自家用車編集部(内外出版社)

株式会社デアゴスティーニ・ジャパンは、1/8スケールで組み立てる『マクラーレン ホンダ MP4/4』を、数量限定でデアゴスティーニ公式ウェブサイトにて販売する。

【関連写真掲載】伝説のF1マシンを1/8スケールで内部まで再現！『マクラーレン ホンダ MP4/4』ウェブ限定発売その圧倒的な強さでF1シーズン全16戦中15勝の偉業を達成した「マクラーレン ホンダ MP4/4」は、2012年にデアゴスティーニから組み立てシリーズとして発売され、絶大なる人気を誇った。1988年にF1ワールドチャンピオンを獲得したこの伝説のマシンが、1/8スケールモデルで再び蘇る。

マクラーレンとホンダの全面協力のもと実車を徹底取材しモデル化した本シリーズでは、ボディのフォルムやエンジンのディテール、カラーリングはもちろん、マシンの内部構造もモデル化を実現。1988年当時、圧倒的な強さでF1を制した究極のマシンのメカニズムが細部まで精巧に再現されている。ボディカウルを取り外すとリアの構造をはじめ、エアインテーク周辺の補機類まで再現したディテールを楽しむことができる。

完成後はボディカウルの着脱だけでなく、ウイングやホイールをはじめ、モノコックボディとエンジンユニットの分割など、内部構造まで取り外すことが可能。最強マシンのフォルムだけでなく、通常は目にすることができない内部まで鑑賞することができる。

●エンジンユニット●
ターボチャージャー、前後の補機類やエキゾーストなど、質感やディテールにこだわったホンダRA168E。

●リアサスペンション●
パーツごとに異なる色味やツヤなど実車さながらのディテールを追求したリアサスペンション。アッパーアームに留められたブレーキホースまでつくり込む。

●サイドポンツーン●
コースによって異なるセッティングとなったサイドポンツーン内部のターボダクト、ボディのエアアウトレット。

●リアウィング&ディフューザー●
日本GP仕様のガーニーフラップをはじめ、テールボトムから見たディフューザーまで精巧に再現。

●コックピット●
シフトノブ、ダンパー調節レバー、レーシングハーネス、ペダルなどのディテールも追及。

●ノーズ&フロントウィング●
完成後も取り外しができるフロント部。フロントウイングは、フラップの角度を変えることができる。 "
ＮＹ外為市場＝ドル対ユーロで下落、独指標が好調,経済,"［ニューヨーク　１９日　ロイター］ - ニューヨーク外為市場では、 独ＩＦＯ経済研究所の業況指数が好調だったことを受け、ドルがユーロに対して下落した。リスク通貨に対する市場心理が改善し、安全資産としてのドルの魅力が低下したこともドルの重しになった。

独ＩＦＯ経済研究所が発表した１２月の業況指数は８８．６と、前月改定値の８６．４から上昇、市場予想を上回った。エネルギー危機や高インフレにもかかわらず、年末に向け見通しが改善した。 

終盤の取引でユーロは０．２％高の１．０６０８５ドル。先週付けた６カ月ぶり高値（１．０７３７ドル）に迫った。

マネックスＵＳＡのディーリング・トレーディング担当バイスプレジデント、ジョン・ドイル氏は「『リスクオン』取引がやや増えたことでドルは全般的に軟調に推移している」と述べた。

ドルはタカ派的な米連邦準備理事会（ＦＲＢ）のほか、地政学的な緊張の高まりを背景に今年の大半は上昇してきたが、ここ数週間は各国中央銀行の利上げ余地が限られているのではないかと見方から、ドルは圧迫されている。

欧州中央銀行（ＥＣＢ）の政策について、デギンドス副総裁はこの日、ＥＣＢはインフレ率を中期目標の２％まで低下させることにコミットしているとし、「これまで講じた措置では不十分だ。追加の措置が必要だ」と述べ、高インフレ対応のためさらに金利を引き上げる姿勢を示した。

リスク選好度を反映するとされる豪ドルは０．１９％高。中国の習近平国家主席ら指導部が首都北京で新型コロナウイルス感染拡大が深刻化する中、打撃を受けた中国経済を来年に強化すると確約したことが背景。マネックスＵＳＡのドイル氏は「豪ドルは中国発のニュースでやや持ち直した」としている。

ドルは対円で０．２％高。ただ、岸田政権内の一部で、政府・日銀が２０１３年に結んだ政策協定（アコード）の見直し論が浮上していることが分かったとの報道を受け、一時最大０．７％下落した。

南アフリカランドは２％を超えて急伸。与党・アフリカ民族会議（ＡＮＣ）の党大会で党首選で現職のラマポーザ大統領が再任されたことを好感した。 

暗号資産（仮想通貨）のビットコインは１．７％安の１万６５５３ドル。暗号資産交換業者ＦＴＸの経営破綻以来、暗号資産の下落が続いている。   

                     ドル／円　ＮＹ終値    136.88/136.91          

                            始値           136.31          

                            高値           137.16          

                            安値           136.30          

                   ユーロ／ドル　ＮＹ終値    1.0605/1.0609          

                            始値           1.0604          

                            高値           1.0630          

                            安値           1.0577"
投資のプロが四季報で見つけた「大注目トレンド」,経済,"「会社四季報を毎号読んでいくうちに、経済の流れが体系的にとらえられ、1つの生物のように感じられるようになった」
そう語るのは、証券アナリスト・複眼経済塾塾長の渡部清二氏。日本の全上場企業の業績が四半期ごとにまとめられた『会社四季報』を25年以上にわたって100冊読破してきた、まさに「四季報の達人」だ。
今回は同氏の新刊、『会社四季報の達人が全力で選んだ 10倍・100倍になる！　　超優良株ベスト30』から、これからの大成長が期待できるトレンドテーマを紹介する。※本記事は投資による利益を保証するものではありません。投資に関する最終決定はご自身の判断で行ってください。

■【Web3.0】次世代の分散型社会

　未来へ目を向けたとき、新しいトレンドとしての民主化の波を止めることはできないだろうと感じるのが、「Web3.0」と呼ばれる次世代型インターネットの概念です。

　現在、私たちはWeb2.0の世界にいます。Google、Twitter、Facebook(現在はメタと社名変更)といったプラットフォーマーを介して情報を受け取ったり発信したりしています。アメリカのこれら4社、通称GAFAは、まさにWeb2.0の申し子でした。Web3.0の時代になると、プラットフォーマーによる中央集権的な情報管理が必要なくなり、プラットフォームを介さずに個人と個人がつながれるようになっていきます。

　では、Web3.0と関連の深いジャンルである「メタバース」や「NFT」にも言及しながら、Web3.0関連の面白い銘柄をご紹介していきましょう。

メタリアル(6182)
●会社プロフィール
「【特色】人工知能活用の自動翻訳サービス・ソフト提供」
「【連結事業】メタバース」「【雄飛】メタバース事業は販売自前主義やめ提携戦略推進へ舵」
　◎ここに注目！　

　人工知能活用の自動翻訳サービスやソフトの提供が主軸ですが、VR・メタバース関連事業にも意欲的に取り組んでいます。

　VR旅行事業ではリアル旅行代理店と協業し、VR世界旅行の有料サービスを行っています。

　この会社の旧社名は「ロゼッタ」。

　ナポレオンのエジプト遠征の折に発見された、古代エジプトの文字を解読する重要な手がかりとなった石碑「ロゼッタ・ストーン」に由来しています。翻訳によって、言葉を使ったコミュニケーションにおけるストレスを解放したい、という願いが込められた旧社名なのです。"
コロナ禍で露呈した「使える士業」と「使えない士業」の決定的な違い（横須賀輝尚 経営者）,経済,"経営者をサポートする士業と呼ばれる専門家がいます。難関資格を保有する専門家として尊敬を集める一方、同じ資格保有者でも仕事内容や方針、そして能力も当然異なります。「優秀な士業さえいれば潰れずに済んだ会社は多数あった」と語るのは士業向けの経営コンサルタントで自身も士業（行政書士）である横須賀輝尚氏。同氏の著書「会社を救うプロ士業 会社を潰すダメ士業」から、コロナ禍に必要なプロ士業の見抜き方を再構成してお届けします。

■私がコロナ禍でブチ切れた話
弁護士、税理士、司法書士、行政書士、社会保険労務士…世の中には「士業」と呼ばれる職業の人たちがいます。こうした士業は、「先生」と呼ばれる職業でもあり、これまで絶対的な存在として君臨し続けてきました。

「絶対的な存在」というのは、例えば弁護士に「慰謝料は取れません」と言われればそれはもう実現不可能なもの。あるいは税理士に「こんなに税金を支払うのですか？」と聞いても、税理士が「そういう決まりですから、期日までに支払ってください」と言えば、もうその税金は支払わなければならないもの。そして、士業への報酬は言われるがままに、どんな金額でも「そういうもの」として支払う。こういう存在でした。

しかし、現在はどうかと言えば、もはや絶対的な存在とは言えなくなってきています。最近では有名ビジネス誌でも「士業の実力差、能力差」が特集されることも増え、実は同じ国家資格を持っているからといって、どの士業に頼んでも結果が同じではないのです。

本記事のタイトルが象徴しているように、士業には大きな個人差があります。士業が「金のなる木」だなんて、もうその時点で噴飯ものの士業もいると思いますけど、仕事をする以上、お客に貢献してなんぼのもの。士業はきちんと選び、きちんと働かせれば、あなたにお金をもたらし、そしてすべての問題を解決してくれます。

世の中的には、「問題解決」が主に思われる士業ですが、使い方によっては、きちんとお金をもたらせてくれる存在なのです。そのあたりを解説していくわけですが、その前に「使えない士業」に依頼していると、こんなことになりますというエピソードをひとつ挙げておきましょう。"
〔米株式〕NYダウ続落、162ドル安＝景気後退懸念が重荷（19日）,経済,【ニューヨーク時事】週明け19日のニューヨーク株式相場は、米連邦準備制度理事会（FRB）の利上げによる景気後退への懸念が重荷となり、4営業日続落した。優良株で構成するダウ工業株30種平均は前週末終値比162．92ドル安の3万2757．54ドル（暫定値）で終了。ハイテク株中心のナスダック総合指数は159．38ポイント安の1万0546．03で引けた。
寒いと速くなる!?冬場にチューニングカーがタイムアタックする理由～カスタムHOW TO～,経済,"レースも野球も冬場はシーズンオフだが、チューニングカーのタイムアタックは真冬こそシーズン！雪を使ったウインタースポーツではないが、真冬がメインになるのはタイムが出せる環境になるからなのだ。

【画像全2枚】

◆寒ければ寒いほど本領発揮！
性能の限界値は冬場こそ計測できる
F1もスーパーGTも春に開幕して秋に閉幕する。対するチューニングカーが筑波サーキットで何秒出たとか、鈴鹿サーキットでベストタイムを更新したという「タイムアタック」という世界では寒い時期がメインとなる。なぜ同じクルマを走らせる競技なのに真逆なのか。それは寒いほうが単純にタイムが出るから。

気温が低いほど空気は密度が高くなる。同じ排気量でも密度の高い空気がエンジンに吸い込まれるようになるので、たくさんの酸素が入る。それに合わせてたくさん燃料を噴射することができ、結果として強い爆発力を生むことができる。

とくにターボ車ではその影響を受けやすく、気温で10％くらいのパワーの上下は当たり前。そうなるとサーキットのタイムでも秒単位で変わってきてしまうのだ。真夏に300psのクルマは330psくらいになるし、1000ps級のハイパワーチューニングカーだったら真冬には1100psも可能になる。そうなればストレートスピードは明らかに変わってきてしまうのだ。

ではレースはなぜ冬にやらないのか。そういうものといえば、そうなのだが、レースは競い合いなので条件が同じなら良いとも言える。そのため真夏でもお互いにクルマが遅くなる分には問題ないわけである。

また、スーパーGTやスーパー耐久シリーズなどは3時間以上走ることも多く、耐久レースという面もある。そうなるとエンジンに対する負荷が大きい真夏のほうがトラブルも起きやすく、より熱対策は大変になる。そういう意味でもドラマチックな展開になりやすいし、なんといっても集客が望めるのは暖かい時期というところも大きい。

というわけで、パワーが出しやすいのでチューニングカーは真冬に走らせることが多い。さらに熱対策が少なくて良いのも利点。冬場の1周のみのタイムアタックだったらオイルクーラーは付けなくても大丈夫とか、ラジエーターも数周持つ仕様と、何時間も連続で走れる仕様となると大きく異なる。

ほかにもハイパワー車で耐久レースをしようとするとミッションオイルクーラー、デフオイルクーラーも必要になる。これらはどちらもキット品がほとんどないので部品を使って作ることになる。そういった工賃を考えると最低でもそれぞれ20万円～30万円ほどのコストが掛かってしまう。それらも冬場のタイムアタックなら無くても大丈夫なのだ。

その代わり、タイヤが温まりにくいという問題が起きる。そこで本格的なタイムアタックマシンではタイヤウォーマーと呼ばれる電気式のヒーターでタイヤを温める。タイヤ専用電気毛布のようなもので、タイヤ自体を60度とか70度とかそういう温度まで温めてしまうのだ。F1では夏場のレースだがコースイン直後から全開で走れるようにタイヤウォーマーでガンガンタイヤを温めている。スーパーGTやスーパー耐久などのレースではタイヤウォーマーが禁止されているので使用できない。コースインから2周くらいはタイヤが温まらずベースが上げられないのだ。

チューニングカーの世界では本格的なタイヤウォーマーを導入するコスト（軽く数十万円）が厳しいというクルマでは、ジェットヒーターの温風を小型のハウス型の部屋に送り込んでそこでタイヤを温める簡易ウォーマーを使うこともある。

◆普通のクルマでも冬場はパワーアップする
では冬場にはわれわれにもなにか恩恵があるのか、それがある!! 冬場は一般的な普通のクルマでも冷えた空気を吸うことができるのでパワーアップする。気が付かないレベルかもしれないが確実にパワーは出るようになっている。

同じように夏場でも冬場でも、お昼頃と夜だったら、気温の下がる夜のほうが加速力は向上しているのだ。わずかな違いかもしれないが、確実にその効果は現れている。

チューニングでエアクリーナーボックスを変えて、外気をダイレクトに導入するようなものは、そういった吸い込む空気の温度を下げる狙いが大きい。

そういったチューニングをすればより、気温による出力の差が感じやすくなる。そういった意味で吸気チューンをするとエンジンパワーが外気温に敏感に反応するようになるので、1年中街乗りでもいつでもそのパワー感の差などを感じて走ることができるのだ。"
あのAクラス横転から25年　メルセデスの安全技術はどう進化した？　2050年までに無事故実現,経済,"今年は重要な記念日が多い年だったが、新年を迎える前にもう1つ思い出しておきたい出来事がある。25年前、スウェーデンの雑誌『Teknikens Varld』は、悪名高い「エルクテスト」でメルセデス・ベンツのAクラスをうっかり転がし、見事に不合格にしてしまったのだ。

【写真】「横転」の2文字は過去のもの！欧州のプレミアムコンパクトカー【最新のメルセデス・ベンツAクラスを写真で見る】 (53枚)

このエルクテストは何かと話題にされることが多いが、一部のジャーナリストによる行き過ぎた報道精神が生んだものでは、決してない。スウェーデンの運転免許試験では、「エルク（ヘラジカ）と衝突しそうになったら、どちら側にハンドルを切るか」という問題が出る。エルクテストはこれをベースにしている。

さて、目の前にエルクが飛び出してきたら、どちらに避けるのが正解か。答えは後方。ヘラジカは一度道路を渡ると決めたら止まらないからだ。

エルクテストは、地域によって「ムーステスト」や「ダブルレーンチェンジ」とも言われている。いずれも目的は同じで、走行中に急ハンドルを繰り返し行ったときの安全性を評価するというもの。ハンドルを片方へ大きく切ってから、素早く反対側へ切り返すと、クルマは非常に不安定になるからだ。

Aクラスは1997年のテストで横転してしまい、当時大きな話題となった。メルセデス・ベンツにとっては悲しい結果となったが、良い意味で、すべての自動車の安全性に多大な影響を与えた。このテストの失敗から1年後、メルセデス・ベンツはESP（横滑り防止装置）をAクラスに標準装備し、その普及を加速させたのである。

最近では、ほとんどの大手メーカーが「無事故を実現する」という目標を掲げており、メルセデスの場合は2050年までにその達成を目指している。メルセデス車の事故だけでなく、メルセデス車に関わる事故をなくそうとしているのだから、大変なことだ。

ESPがより包括的な先進運転支援システム（ADAS）に進化した今、ドライバーを守るために何ができるのか。考えるのは難しいが、必然的にその答えはデータと関係があるのだろう。

メルセデスの事故調査部門は、1969年以来事故の再現に取り組んでおり、これまでに5000件以上の事故分析を行ったという。現在では拡張現実（AR）がその作業に一役買い、インドと中国に置かれたチームがドイツの本社チームとデータを交換している。これは、事故パターンの地域差を考慮した安全システムを開発するためのものだ。

さらに最近では、英国のロンドン交通局と「Road Safety Dashboard」と呼ばれるデジタルツールを共同開発し、ドライバーの同意のもと匿名データを扱っている。ロンドン市内を走るメルセデス車からデータを収集し、事故のリスクが高い地域の特定を目指す。まず、衝突の可能性がある場所をGPSで特定し、その詳細をアルゴリズムで分析する。

その情報はデジタル地図上に表示され、地方自治体や緊急サービスの活動に活かされる。少なくとも今のところ、交通弱者と学校、保育園、大学の周辺に重点が置かれている。

さらに一歩進んだところでいうと、オランダの社会実験がある。どの道路が危険であるかを把握し、冬にはアイスバーンが発生しているエリアも検知して、中央のコントロールセンターだけでなく他の車両にも直接警告を発している。これは、メルセデスが2000年代初頭に語っていたことであり、今、ようやくそれを可能にする技術が登場したのである。"
NY株4日続落、162ドル安,経済,【ニューヨーク共同】週明け19日のニューヨーク株式市場のダウ工業株30種平均は4営業日続落し、前週末比162.92ドル安の3万2757.54ドルで取引を終えた。
「全部乗せ」の意味じゃなかった！　旧車の中古車でよく見る「フル装備」の中身とは,経済,"旧車がブームというか、高騰＆爆騰でなにかと注目されていたりする。個々の物件を見てはため息をついたりするわけで、そこで目につくのがアピール欄に書いてある「フル装備」という文字。なんか豪華だなと思うが、よく考えると具体的になにを意味しているのか、よくわからない言葉でもある。

【写真】車庫に眠っていれば高値が付く中古車4台！

　最近のクルマは下級グレードでもそこそこの装備は付いていて、そのまま乗っても大きな不満は出ることはほぼないので、装備がフルと言われてもピンとこないかもしれない。それが昔ともなると、下級グレードはなにも付いていないし、付いていても上級グレードとは違う、簡易なものだったりした。アルミホイールと鉄チンの差がわかりやすいだろうが、それ以外にもクーラーのありなし、ドアウインドウの上下が電動か手回しか。ラジオでFMが聞けるかなど、至るところに差があった。

　そうなると、旧車を買っても低級グレードだとなにも付いていないわけで、いくら古いものと割り切っていても辛いこともある。逆に装備が充実していると、旧車でも快適度は増すわけで、この点のアピールが「フル装備」という文言になる。もちろんフルと言っても厳密に1から10まですべての装備が付いているわけではなくて、最上級グレードとして装備が揃っていて不満はないという程度の内容だ。

　そしてもうひとつが、ベースは実用グレードだったり、下級グレードだとしてもそこにオプションや、クーラーなどの社外の快適装備がいろいろと付いている場合も「フル装備」という言葉が使われる。

　いずれにしても装備が充実していることを指していて、我慢しなくてよかったり、不便な思いをしないで済むという意味が「フル装備」という言葉に込められている。また、いろいろと付いている装備を羅列しなくてもひと言で表せる便利な言葉として利用されていることも多い。とくに中古車のスペック欄は限りがあるので、ひと言で完結にアピールするために「フル装備」という言葉が使われるという面もある。"
今からでもOK！ 物価高に打ち勝つための「駆け込みふるさと納税」最強ガイド!!,経済,"■オススメのポータルサイトは？
ふるさと納税の締め切りが近づいている。ふるさと納税とは、毎年12月31日までに自治体に寄付をすれば、その額から2000円を引いた分が来年の所得税・住民税から控除され、その上返礼品ももらえるおトクな制度である。

「控除される税額の上限は収入や家族構成によって変動しますが、年収300万円以上の人なら絶対にやるべきです」

そう語るのは、ファイナンシャルプランナーの藤原久敏（ひさとし）氏だ。自身の寄付額上限の目安については『総務省ふるさと納税ポータルサイト』で簡単に算出できる。例えば年収600万円で共働きか独身なら、寄付額上限は7万7000円。この場合、7万5000円が税金から控除されるわけだ。

ふるさと納税は確定申告が必要になり、面倒だというイメージがあるかもしれないが、その手続きは簡略化できる。

「通常は自治体から送られてくる、あるいはふるさと納税をしたサイトからダウンロードできる『寄附金受領証明書』を確定申告書と合わせて税務署に提出する必要があるのですが、『ワンストップ特例制度』を使えばこの手間を省けます。

これは、確定申告が不要な給与所得者で、かつ、ふるさと納税の寄付先が年間で5自治体以内の人が使える制度です。条件に当てはまる方は、寄付した自治体に簡単な申請書を送るだけでOK。確定申告をする必要はありません。

ちなみにワンストップ特例制度を使うなら、申請書を各自治体に送付しなくてはいけません。1月10日必着なので早めに送りましょう」（藤原氏）

ふるさと納税のポータルサイトはいくつかあるが、多くの選択肢からじっくり選びたいなら利用者数と掲載自治体数1位の『ふるさとチョイス』が無難だ。一方、おトクさを追求するなら最大30％還元が狙える『楽天ふるさと納税』などが選択肢に入る。

最も重要なのは寄付先選びだが、物価が上がりつつある今、せっかくなら少しでもトクできる寄付先を見つけたい。そこで返礼品選びに役立つキーワードが【訳アリ】【値上げ遅れ】【必需品】である。

「【訳アリ】はお肉や果物などの返礼品に使われる常套句（じょうとうく）。サイズが不ぞろいなどの理由で通常の商品として卸すことができないものを指しますが、味や品質は流通しているものと比べても遜色ありません」"
ＮＹダウ終値、前週末比１６２ドル安の３万２７５７ドル…利上げ長期化と景気後退懸念,経済,【ニューヨーク＝小林泰裕】１９日のニューヨーク株式市場で、ダウ平均株価（３０種）の終値は前週末比１６２・９２ドル安の３万２７５７・５４ドルだった。値下がりは４営業日連続。米連邦準備制度理事会（ＦＲＢ）による利上げが長期化し、景気後退に陥るとの懸念から、娯楽大手ウォルト・ディズニーやスポーツ用品大手ナイキなどの銘柄が売られた。米長期金利が上昇したことも相場の重しとなった。ＩＴ企業の銘柄が多いナスダック店頭市場の総合指数の終値は１５９・３８ポイント安の１万５４６・０３だった。
タイ・ノンケー工場にグループ最大規模の太陽光発電パネル設置…ブリヂストン,経済,"ブリヂストンは12月19日、タイ・ノンケー工場の屋上部分にグループ最大規模の太陽光発電パネルを設置したと発表した。

［写真：タイ・ノンケー工場 屋上太陽光発電パネルの様子］

太陽光発電パネルの総発電能力は9.95MWpで、同工場のタイヤ生産に電力を供給。これにより、今後15年間で9万7500トンのCO2排出量削減を見込み、ブリヂストングループの環境中長期目標「2030年にCO2排出量50％削減」「2050年カーボンニュートラル化の実現」へ大きく前進する。

ブリヂストンは、「2030年長期戦略アスピレーション（実現したい姿）」で、再生可能エネルギー（電力）比率を2023年に50％以上、2030年までに100％達成へ挑戦することを発表。タイでは、トラック・バス用タイヤを生産するチョンブリ工場でも2021年に太陽光発電パネルを設置し、約1MWpの太陽光発電による電力供給をスタートしている。

ブリヂストングループでは、今回の投資によりタイヤ生産拠点における再生可能エネルギーの導入をさらに強化。2030年の目標達成に向けて大きく貢献するとともに、プレミアム商品を創る重要なグローバル生産拠点としてのタイのタイヤ生産工場の位置づけを強固にしていく。"
死技!?　イマドキの若者は絶対使わない「時代錯誤の運転テクニック」,経済,"クルマを安全に、あるいは速く走らせるための特別なテクニックがある。しかし、かつては上級者必須と言われたテクニックも、技術の進歩によってクルマやそれを取り巻くアイテムが変わってしまい、現代では不要、もしくは時代遅れになっているものも多い。そこで今回はこのような""死技""を紹介してみよう。アナタはいくつ知ってる？

【画像ギャラリー】まだまだあるぞ!!死技になりつつある運転テクニック(10枚)

　文/長谷川 敦、写真/アウディ、スバル、トヨタ、Newspress UK、マツダ、メルセデスベンツ、写真AC以前はスポーツドライビングの基本テクニックと言われたのが「ヒール・アンド・トゥ」だ。これはマニュアルトランスミッション車でシフトダウンする際に使うテクニックで、右足のつま先(トゥ)でブレーキ、かかと(ヒール)でアクセルを踏み、減速のためブレーキを踏んだ時にエンジン回転数が落ちすぎないようにするのが目的。

　言葉にしただけでも難しそうだが、実際にやってみるとその難易度はかなりのもの。しかし、先に書いたようにスポーツドライビングの基本ではあるので、昔の運転好きはヒール・アンド・トゥの習得に時間を費やした。

　このヒール・アンド・トゥはブレーキとアクセルの踏み加減が微妙で、クラッチをつないでいない瞬間にアクセルをあおりすぎた場合にエンジン回転が必要以上に上がってしまい、オーバーレブでエンジンにダメージを与えることもあった。

　もちろん、オートマ車ではこのテクニックは使えず、ギヤセレクトはマニュアルであってもクラッチレスのシフトなら、エンジンの回転数はクルマ側で適切に調整してくれるため、ヒール・アンド・トゥは不要だ。

　実車F1でフットクラッチを使用せず、シフト操作はハンドル裏のレバー(パドル)で行うセミオートマチック車が登場したのが1989年で、そこからF1をはじめレースカーには急速にこのシステムが普及。現在ではエントリークラスのレースモデルでもパドルシフトがほとんどいう状態だ。

　こうした事情もあり、近年では実車レーサーでもヒール・アンド・トゥの経験がないというケースが増えている。実際、2021年までにF1で合計8勝をあげたオーストラリアのダニエル・リカルドは、カートからジュニアフォーミュラ、そしてF1に上がるまでヒール・アンド・トゥを行う必要がなく、本人もそれをできないと語っている。

　かつてはそれができて一人前どころか、それでようやくスポーツ走行のスタートラインに立ったとまで言われていたヒール・アンド・トゥ。だが現在は、日常走行はもちろん、スポーツ走行でもこのテクニックを披露する機会は激減している。"
反響を呼んだ本田圭佑の「○○さん」解説。“リスペクト”カルチャーは、日本企業復活のカギとなるか？,経済,"4年に1度の祭典もついに幕を閉じた。サッカーW杯カタール大会では日本代表が大きな感動を巻き起こしたが、同時に絶賛されたのがABEMAでの本田圭佑の解説だ。後輩の選手にも「○○さん」と敬称を欠かさず、その理由をTwitter上で「スポーツ界の無意味な縦社会はなくした方がいい。関係が深くない先輩に偉そうにされると、ん?　誰?って思ってしまう」と明かした。

【写真】この記事の写真を見る（3枚）

　近年、キーワードとなっている“リスペクト”カルチャー。その浸透は、スポーツだけでなく、私たちの職場にもポジティブな影響を与えてくれるはずだと指摘するのは、『 仕事は職場が9割 』（扶桑社）などの著書がある組織開発専門家の沢渡あまね氏だ。

　これまで400以上の企業や官公庁を見てきた沢渡氏に、その理由を聞いた。

◆ ◆ ◆――なぜ「リスペクト」が、これからの職場のキーワードとなるのでしょう?

沢渡　本田さんのツイートにもありますが、「無意味な縦社会」とは、リスペクトの関係性がないところで上下関係を強いられることです。よくわからない誰かに、上司、先輩というだけで偉そうにされる。それが組織だと言う人もいるかもしれませんが、その無意味な縦社会を放置した結果、何が起こっているかというと、日本の一人あたりの労働生産性がOECD加盟38か国中28位との現実です。大体、ポーランドと同水準で、要因としては産業構造の転換の遅れなどもありますが、やはり職場環境の影響も少なくありません。

　たとえばプレゼンテーション能力などは、デジタルネイティブな新入社員の方がベテラン社員よりも優れていることは珍しくありません。しかし、2年も経つと、「無意味な縦社会」のなかで、彼ら彼女たちから積極性や創意工夫が失われ、もの言わぬ消極的な社員、生産性の低い社員になってしまいます。どんなに高い潜在能力やモチベーションを持った働き手がいても、それを生かす環境や仕組みがなければ、成果は出ません。"
