ほとんど,副詞-一般,副詞,一般,,
の,助詞-連体化,助詞,連体化,,
アニメ,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
見放題,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
Amazonプライム,名詞-固有名詞-一般,名詞,固有名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
僕のヒーローアカデミア,名詞-固有名詞-一般,名詞,固有名詞,一般,
や,助詞-並立助詞,助詞,並立助詞,,
進撃の巨人,名詞-固有名詞-一般,名詞,固有名詞,一般,
など,助詞-副助詞,助詞,副助詞,,
の,助詞-連体化,助詞,連体化,,
人気,名詞-一般,名詞,一般,,
アニメ,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
含め,動詞-自立,動詞,自立,,
見放題,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
映画,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
あり,動詞-自立,動詞,自立,,
ながら,助詞-接続助詞,助詞,接続助詞,,
500円,名詞-固有名詞-一般,名詞,固有名詞,一般,
など,助詞-副助詞,助詞,副助詞,,
学生,名詞-一般,名詞,一般,,
含め,動詞-自立,動詞,自立,,
お,接頭詞-名詞接続,接頭詞,名詞接続,,
手軽,名詞-形容動詞語幹,名詞,形容動詞語幹,,
の,助詞-連体化,助詞,連体化,,
値段,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
売っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
関わら,動詞-自立,動詞,自立,,
ず,助動詞,助動詞,,,
あえて,副詞-一般,副詞,一般,,
ウイルス,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
感染,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
かも,助詞-副助詞,助詞,副助詞,,
しれ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
リスク,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
負い,動詞-自立,動詞,自立,,
ながら,助詞-接続助詞,助詞,接続助詞,,
海賊版,名詞-一般,名詞,一般,,
サイト,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
閲覧,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
なんて,助詞-副助詞,助詞,副助詞,,
普通,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なら,助動詞,助動詞,,,
考え,動詞-自立,動詞,自立,,
られ,動詞-接尾,動詞,接尾,,
ませ,助動詞,助動詞,,,
ん,助動詞,助動詞,,,
利用,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
しまう,動詞-非自立,動詞,非自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
製作会社,名詞-固有名詞-一般,名詞,固有名詞,一般,
含め,動詞-自立,動詞,自立,,
、,記号-読点,記号,読点,,
作者,名詞-一般,名詞,一般,,
、,記号-読点,記号,読点,,
Amazonプライム,名詞-固有名詞-一般,名詞,固有名詞,一般,
や,助詞-並立助詞,助詞,並立助詞,,
dアニメストア,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
運営会社,名詞-固有名詞-組織,名詞,固有名詞,組織,
に,助詞-格助詞-一般,助詞,格助詞,一般,
多大,名詞-形容動詞語幹,名詞,形容動詞語幹,,
なる,助動詞,助動詞,,,
迷惑,名詞-形容動詞語幹,名詞,形容動詞語幹,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
おかけ,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
分かっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
欲しい,形容詞-非自立,形容詞,非自立,,
です,助動詞,助動詞,,,
当然,副詞-助詞類接続,副詞,助詞類接続,,
の,助詞-連体化,助詞,連体化,,
こと,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
やっ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
だけ,助詞-副助詞,助詞,副助詞,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
ニュース,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なる,動詞-自立,動詞,自立,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
…,記号-一般,記号,一般,,
。,記号-句点,記号,句点,,
ほ,動詞-自立,動詞,自立,,
ー,名詞-一般,名詞,一般,,
ん,名詞-非自立-一般,名詞,非自立,一般,
と,助詞-格助詞-一般,助詞,格助詞,一般,
色んな,連体詞,連体詞,,,
もの,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
抜け落ち,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
国家,名詞-一般,名詞,一般,,
…,記号-一般,記号,一般,,
外側,名詞-固有名詞-地域-一般,名詞,固有名詞,地域,一般
　,記号-空白,記号,空白,,
だけ,助詞-副助詞,助詞,副助詞,,
…,記号-一般,記号,一般,,
　,記号-空白,記号,空白,,
中,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
空洞,名詞-一般,名詞,一般,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
…,記号-一般,記号,一般,,
嫌,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
、,記号-読点,記号,読点,,
「,記号-括弧開,記号,括弧開,,
我々,名詞-代名詞-一般,名詞,代名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
両国,名詞-一般,名詞,一般,,
友好,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
為,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
に,助詞-格助詞-一般,助詞,格助詞,一般,
色々,副詞-助詞類接続,副詞,助詞類接続,,
取り組ん,動詞-自立,動詞,自立,,
でる,動詞-非自立,動詞,非自立,,
でしょ,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
そちら,名詞-代名詞-一般,名詞,代名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
くれる,動詞-非自立,動詞,非自立,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
」,記号-括弧閉,記号,括弧閉,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
見返り,名詞-一般,名詞,一般,,
圧力,名詞-一般,名詞,一般,,
かけ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
くる,動詞-非自立,動詞,非自立,,
こと,名詞-非自立-一般,名詞,非自立,一般,
。,記号-句点,記号,句点,,
突っ撥ね,動詞-自立,動詞,自立,,
、,記号-読点,記号,読点,,
毅然と,副詞-一般,副詞,一般,,
向き合う,動詞-自立,動詞,自立,,
日本政府,名詞-固有名詞-一般,名詞,固有名詞,一般,
＆,記号-一般,記号,一般,,
官僚,名詞-一般,名詞,一般,,
達,名詞-接尾-一般,名詞,接尾,一般,
で,助動詞,助動詞,,,
あっ,助動詞,助動詞,,,
て,助詞-接続助詞,助詞,接続助詞,,
くれ,動詞-非自立,動詞,非自立,,
！,記号-一般,記号,一般,,
！,記号-一般,記号,一般,,
違法アップロード,名詞-固有名詞-一般,名詞,固有名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
いけ,動詞-非自立,動詞,非自立,,
ない,助動詞,助動詞,,,
こと,名詞-非自立-一般,名詞,非自立,一般,
な,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
違法アップロード,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
おかげ,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
、,記号-読点,記号,読点,,
明石家さんま,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
と,助詞-並立助詞,助詞,並立助詞,,
マツコデラックス,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
の,助詞-連体化,助詞,連体化,,
知名度,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
の,助詞-連体化,助詞,連体化,,
大学生,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
中,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
で,助詞-格助詞-一般,助詞,格助詞,一般,
凄い,形容詞-自立,形容詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
驚い,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
こと,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ある,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
いかに,副詞-一般,副詞,一般,,
正規ルート,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
開拓,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
ながら,助詞-接続助詞,助詞,接続助詞,,
日本,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
の,助詞-連体化,助詞,連体化,,
番組,名詞-一般,名詞,一般,,
や,助詞-並立助詞,助詞,並立助詞,,
作品,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
輸出,名詞-サ変接続,名詞,サ変接続,,
できる,動詞-自立,動詞,自立,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
だ,助動詞,助動詞,,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
Netflix,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
版,名詞-接尾-一般,名詞,接尾,一般,
の,助詞-連体化,助詞,連体化,,
よう,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
な,助動詞,助動詞,,,
IQIYI,名詞-固有名詞-組織,名詞,固有名詞,組織,
とか,助詞-並立助詞,助詞,並立助詞,,
の,助詞-連体化,助詞,連体化,,
活用,名詞-サ変接続,名詞,サ変接続,,
は,助詞-係助詞,助詞,係助詞,,
必須,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
文化,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
著作者,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
が,助詞-格助詞-一般,助詞,格助詞,一般,
0,名詞-数,名詞,数,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
生み出し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
もの,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
著作者,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
は,助詞-係助詞,助詞,係助詞,,
過去,名詞-副詞可能,名詞,副詞可能,,
の,助詞-連体化,助詞,連体化,,
作品,名詞-一般,名詞,一般,,
や,助詞-並立助詞,助詞,並立助詞,,
技法,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
おおむね,副詞-一般,副詞,一般,,
無償,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
参考,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
だから,接続詞,接続詞,,,
、,記号-読点,記号,読点,,
状況,名詞-一般,名詞,一般,,
によって,助詞-格助詞-連語,助詞,格助詞,連語,
は,助詞-係助詞,助詞,係助詞,,
無償,名詞-一般,名詞,一般,,
で,助動詞,助動詞,,,
あっ,助動詞,助動詞,,,
て,助詞-接続助詞,助詞,接続助詞,,
いい,形容詞-非自立,形容詞,非自立,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
意見,名詞-サ変接続,名詞,サ変接続,,
も,助詞-係助詞,助詞,係助詞,,
当然,副詞-助詞類接続,副詞,助詞類接続,,
な,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
は,助詞-係助詞,助詞,係助詞,,
日本,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
を,助詞-格助詞-一般,助詞,格助詞,一般,
しのぐ,動詞-自立,動詞,自立,,
豊か,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
層,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
出,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
き,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
し,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
自分たち,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
作成,名詞-サ変接続,名詞,サ変接続,,
できる,動詞-自立,動詞,自立,,
よう,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
き,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
そういう,連体詞,連体詞,,,
文化,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
支える,動詞-自立,動詞,自立,,
段階,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
はいっ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
だろ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
憲法,名詞-一般,名詞,一般,,
2,名詞-数,名詞,数,,
5,名詞-数,名詞,数,,
条,名詞-接尾-助数詞,名詞,接尾,助数詞,
を,助詞-格助詞-一般,助詞,格助詞,一般,
踏まえ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
上,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
で,助詞-格助詞-一般,助詞,格助詞,一般,
著作,名詞-サ変接続,名詞,サ変接続,,
権,名詞-接尾-一般,名詞,接尾,一般,
の,助詞-連体化,助詞,連体化,,
侵害,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
親告罪,名詞-一般,名詞,一般,,
な,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
理解,名詞-サ変接続,名詞,サ変接続,,
でき,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
所詮,副詞-助詞類接続,副詞,助詞類接続,,
ヤフー,名詞-固有名詞-組織,名詞,固有名詞,組織,
掲示板,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
な,助詞-終助詞,助詞,終助詞,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
ｗ,記号-アルファベット,記号,アルファベット,,
今回,名詞-副詞可能,名詞,副詞可能,,
の,助詞-連体化,助詞,連体化,,
摘発,名詞-サ変接続,名詞,サ変接続,,
。,記号-句点,記号,句点,,
多分,副詞-一般,副詞,一般,,
、,記号-読点,記号,読点,,
モラル,名詞-一般,名詞,一般,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
摘発,名詞-サ変接続,名詞,サ変接続,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
無い,形容詞-自立,形容詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思う,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
記事,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
ある,動詞-自立,動詞,自立,,
よう,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
に,助詞-副詞化,助詞,副詞化,,
、,記号-読点,記号,読点,,
正規,名詞-一般,名詞,一般,,
サイト,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
儲け,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
流れる,動詞-自立,動詞,自立,,
様,名詞-非自立-助動詞語幹,名詞,非自立,助動詞語幹,
に,助詞-格助詞-一般,助詞,格助詞,一般,
する,動詞-自立,動詞,自立,,
ため,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
で,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
ある,動詞-自立,動詞,自立,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
摘発,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
悪徳業者,名詞-固有名詞-一般,名詞,固有名詞,一般,
から,助詞-格助詞-一般,助詞,格助詞,一般,
儲け,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
取り上げる,動詞-自立,動詞,自立,,
為,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
も,助詞-係助詞,助詞,係助詞,,
ある,動詞-自立,動詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思う,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
お金,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なる,動詞-自立,動詞,自立,,
なら,助動詞,助動詞,,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
でも,助詞-副助詞,助詞,副助詞,,
する,動詞-自立,動詞,自立,,
だろ,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
モラル,名詞-一般,名詞,一般,,
とか,助詞-並立助詞,助詞,並立助詞,,
正義,名詞-固有名詞-人名-名,名詞,固有名詞,人名,名
とか,助詞-並立助詞,助詞,並立助詞,,
は,助詞-係助詞,助詞,係助詞,,
何処,名詞-代名詞-一般,名詞,代名詞,一般,
まで,助詞-副助詞,助詞,副助詞,,
も,助詞-係助詞,助詞,係助詞,,
上っ面,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
しか,助詞-係助詞,助詞,係助詞,,
過ぎ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
、,記号-読点,記号,読点,,
私,名詞-代名詞-一般,名詞,代名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
思う,動詞-自立,動詞,自立,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
沢山,副詞-一般,副詞,一般,,
あり,動詞-自立,動詞,自立,,
すぎ,動詞-非自立,動詞,非自立,,
て,助詞-接続助詞,助詞,接続助詞,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
良い,形容詞-自立,形容詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
よく,副詞-一般,副詞,一般,,
分かっ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
なく,形容詞-自立,形容詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
その,連体詞,連体詞,,,
アニメ,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
見る,動詞-自立,動詞,自立,,
程,名詞-非自立-一般,名詞,非自立,一般,
の,助詞-連体化,助詞,連体化,,
余裕,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
無い,形容詞-自立,形容詞,自立,,
から,助詞-接続助詞,助詞,接続助詞,,
詳しく,形容詞-自立,形容詞,自立,,
ない,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
今,名詞-副詞可能,名詞,副詞可能,,
の,助詞-連体化,助詞,連体化,,
時代,名詞-一般,名詞,一般,,
オンデマンド,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
沢山,副詞-一般,副詞,一般,,
見れる,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
見れ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
流し,動詞-自立,動詞,自立,,
て,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
な,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
サイト,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
アクセス,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
より,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
アプリ,名詞-固有名詞-一般,名詞,固有名詞,一般,
や,助詞-並立助詞,助詞,並立助詞,,
fire tv,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
見る,動詞-自立,動詞,自立,,
方,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
楽,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思う,動詞-自立,動詞,自立,,
けども,助詞-接続助詞,助詞,接続助詞,,
中国,名詞-固有名詞-地域-国,名詞,固有名詞,地域,国
で,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
長年,名詞-副詞可能,名詞,副詞可能,,
海賊版,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
横行,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
き,動詞-非自立,動詞,非自立,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
国際社会,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
と,助詞-格助詞-引用,助詞,格助詞,引用,
商売,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
以上,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
は,助詞-係助詞,助詞,係助詞,,
著作権,名詞-固有名詞-一般,名詞,固有名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
尊重,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
ほしい,形容詞-非自立,形容詞,非自立,,
。,記号-句点,記号,句点,,
こういう,連体詞,連体詞,,,
犯罪,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
徹底的,名詞-形容動詞語幹,名詞,形容動詞語幹,,
に,助詞-副詞化,助詞,副詞化,,
取調べ,動詞-自立,動詞,自立,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
損害賠償,名詞-固有名詞-一般,名詞,固有名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
払っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
もら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
と,助詞-接続助詞,助詞,接続助詞,,
また,副詞-助詞類接続,副詞,助詞類接続,,
やる,動詞-自立,動詞,自立,,
でしょ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
中国語,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
字幕,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
無く,形容詞-自立,形容詞,自立,,
日本向け,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
サイト,名詞-一般,名詞,一般,,
みたい,名詞-非自立-形容動詞語幹,名詞,非自立,形容動詞語幹,
だ,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
捕まっ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
中国人,名詞-一般,名詞,一般,,
な,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
もし,副詞-一般,副詞,一般,,
大した,連体詞,連体詞,,,
罪,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
すれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
また,接続詞,接続詞,,,
繰り返し,動詞-自立,動詞,自立,,
そう,名詞-接尾-助動詞語幹,名詞,接尾,助動詞語幹,
な,助動詞,助動詞,,,
感じ,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
する,動詞-自立,動詞,自立,,
なあ,助詞-終助詞,助詞,終助詞,,
…,記号-一般,記号,一般,,
この,連体詞,連体詞,,,
サイト,名詞-一般,名詞,一般,,
について,助詞-格助詞-連語,助詞,格助詞,連語,
検索,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
と,助詞-接続助詞,助詞,接続助詞,,
ヤフー知恵袋,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
質問,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
